mediaTime,type,attention,dominantEmotion,arousal,valence,emotions,totalFaces,status,alarmTriggered,aggregatedData
0.218043,FACE_DETECTOR,,,,,"",1,INIT,,""
0.225429,FACE_EMOTION,,Neutral,,,{"Angry":0.18,"Disgust":0,"Fear":0.01,"Happy":0,"Neutral":0.6,"Sad":0.16,"Surprise":0.03},,,,""
0.227295,FACE_AROUSAL_VALENCE,,,0.32,-0.01,"",,,,""
0.227384,FACE_ATTENTION,1,,,,"",,,,""
0.247677,FACE_DETECTOR,,,,,"",1,INIT,,""
0.253506,FACE_EMOTION,,Neutral,,,{"Angry":0.18,"Disgust":0,"Fear":0.01,"Happy":0.01,"Neutral":0.62,"Sad":0.15,"Surprise":0.03},,,,""
0.256053,FACE_AROUSAL_VALENCE,,,0.31,-0.05,"",,,,""
0.256144,FACE_ATTENTION,1,,,,"",,,,""
0.278218,FACE_DETECTOR,,,,,"",1,INIT,,""
0.286795,FACE_EMOTION,,Neutral,,,{"Angry":0.17,"Disgust":0,"Fear":0.01,"Happy":0,"Neutral":0.64,"Sad":0.15,"Surprise":0.02},,,,""
0.28831,FACE_AROUSAL_VALENCE,,,0.31,-0.08,"",,,,""
0.288394,FACE_ATTENTION,1,,,,"",,,,""
0.311217,FACE_DETECTOR,,,,,"",1,INIT,,""
0.316299,FACE_EMOTION,,Neutral,,,{"Angry":0.15,"Disgust":0,"Fear":0.01,"Happy":0,"Neutral":0.68,"Sad":0.14,"Surprise":0.02},,,,""
0.31822,FACE_AROUSAL_VALENCE,,,0.31,-0.09,"",,,,""
0.318307,FACE_ATTENTION,1,,,,"",,,,""
0.339108,FACE_DETECTOR,,,,,"",1,INIT,,""
0.344823,FACE_EMOTION,,Neutral,,,{"Angry":0.18,"Disgust":0,"Fear":0.01,"Happy":0.01,"Neutral":0.65,"Sad":0.13,"Surprise":0.02},,,,""
0.346789,FACE_AROUSAL_VALENCE,,,0.3,-0.09,"",,,,""
0.346881,FACE_ATTENTION,1,,,,"",,,,""
0.367015,FACE_DETECTOR,,,,,"",1,INIT,,""
0.373022,FACE_EMOTION,,Neutral,,,{"Angry":0.19,"Disgust":0,"Fear":0.02,"Happy":0.01,"Neutral":0.63,"Sad":0.16,"Surprise":0.02},,,,""
0.375318,FACE_AROUSAL_VALENCE,,,0.3,-0.09,"",,,,""
0.375485,FACE_ATTENTION,1,,,,"",,,,""
0.397358,FACE_DETECTOR,,,,,"",1,INIT,,""
0.404185,FACE_EMOTION,,Neutral,,,{"Angry":0.19,"Disgust":0,"Fear":0.03,"Happy":0.01,"Neutral":0.59,"Sad":0.17,"Surprise":0.02},,,,""
0.40605,FACE_AROUSAL_VALENCE,,,0.3,-0.09,"",,,,""
0.406124,FACE_ATTENTION,1,,,,"",,,,""
0.426278,FACE_DETECTOR,,,,,"",1,INIT,,""
0.430106,FACE_EMOTION,,Neutral,,,{"Angry":0.19,"Disgust":0,"Fear":0.04,"Happy":0.01,"Neutral":0.57,"Sad":0.18,"Surprise":0.02},,,,""
0.43187,FACE_AROUSAL_VALENCE,,,0.3,-0.08,"",,,,""
0.431937,FACE_ATTENTION,1,,,,"",,,,""
0.452109,FACE_DETECTOR,,,,,"",1,INIT,,""
0.457262,FACE_EMOTION,,Neutral,,,{"Angry":0.22,"Disgust":0,"Fear":0.04,"Happy":0.01,"Neutral":0.52,"Sad":0.22,"Surprise":0.02},,,,""
0.458563,FACE_AROUSAL_VALENCE,,,0.3,-0.07,"",,,,""
0.458617,FACE_ATTENTION,1,,,,"",,,,""
0.478294,FACE_DETECTOR,,,,,"",1,INIT,,""
0.483873,FACE_EMOTION,,Neutral,,,{"Angry":0.19,"Disgust":0,"Fear":0.04,"Happy":0.01,"Neutral":0.53,"Sad":0.2,"Surprise":0.02},,,,""
0.485885,FACE_AROUSAL_VALENCE,,,0.3,-0.06,"",,,,""
0.485967,FACE_ATTENTION,1,,,,"",,,,""
0.508037,FACE_DETECTOR,,,,,"",1,INIT,,""
0.514296,FACE_EMOTION,,Neutral,,,{"Angry":0.21,"Disgust":0,"Fear":0.04,"Happy":0.01,"Neutral":0.54,"Sad":0.17,"Surprise":0.02},,,,""
0.516157,FACE_AROUSAL_VALENCE,,,0.3,-0.03,"",,,,""
0.516253,FACE_ATTENTION,1,,,,"",,,,""
0.537188,FACE_DETECTOR,,,,,"",1,INIT,,""
0.542371,FACE_EMOTION,,Neutral,,,{"Angry":0.25,"Disgust":0,"Fear":0.04,"Happy":0.01,"Neutral":0.49,"Sad":0.21,"Surprise":0.02},,,,""
0.543712,FACE_AROUSAL_VALENCE,,,0.3,0.04,"",,,,""
0.543775,FACE_ATTENTION,1,,,,"",,,,""
0.563738,FACE_DETECTOR,,,,,"",1,INIT,,""
0.569744,FACE_EMOTION,,Neutral,,,{"Angry":0.29,"Disgust":0,"Fear":0.05,"Happy":0.01,"Neutral":0.46,"Sad":0.2,"Surprise":0.02},,,,""
0.57144,FACE_AROUSAL_VALENCE,,,0.3,0.07,"",,,,""
0.571552,FACE_ATTENTION,1,,,,"",,,,""
0.592087,FACE_DETECTOR,,,,,"",1,INIT,,""
0.597511,FACE_EMOTION,,Neutral,,,{"Angry":0.34,"Disgust":0,"Fear":0.05,"Happy":0.01,"Neutral":0.41,"Sad":0.19,"Surprise":0.02},,,,""
0.599135,FACE_AROUSAL_VALENCE,,,0.3,0.09,"",,,,""
0.599234,FACE_ATTENTION,1,,,,"",,,,""
0.620741,FACE_DETECTOR,,,,,"",1,INIT,,""
0.626393,FACE_EMOTION,,Neutral,,,{"Angry":0.36,"Disgust":0,"Fear":0.04,"Happy":0.01,"Neutral":0.37,"Sad":0.22,"Surprise":0.02},,,,""
0.628378,FACE_AROUSAL_VALENCE,,,0.3,0.11,"",,,,""
0.628496,FACE_ATTENTION,1,,,,"",,,,""
0.649968,FACE_DETECTOR,,,,,"",1,INIT,,""
0.655831,FACE_EMOTION,,Angry,,,{"Angry":0.38,"Disgust":0,"Fear":0.03,"Happy":0.01,"Neutral":0.35,"Sad":0.22,"Surprise":0.02},,,,""
0.662194,FACE_AROUSAL_VALENCE,,,0.29,0.13,"",,,,""
0.662317,FACE_ATTENTION,1,,,,"",,,,""
0.683477,FACE_DETECTOR,,,,,"",1,INIT,,""
0.690698,FACE_EMOTION,,Angry,,,{"Angry":0.46,"Disgust":0,"Fear":0.03,"Happy":0.02,"Neutral":0.28,"Sad":0.18,"Surprise":0.02},,,,""
0.692471,FACE_AROUSAL_VALENCE,,,0.28,0.15,"",,,,""
0.692561,FACE_ATTENTION,1,,,,"",,,,""
0.71358,FACE_DETECTOR,,,,,"",1,INIT,,""
0.719774,FACE_EMOTION,,Angry,,,{"Angry":0.44,"Disgust":0,"Fear":0.03,"Happy":0.01,"Neutral":0.28,"Sad":0.2,"Surprise":0.03},,,,""
0.721234,FACE_AROUSAL_VALENCE,,,0.28,0.17,"",,,,""
0.721342,FACE_ATTENTION,1,,,,"",,,,""
0.742242,FACE_DETECTOR,,,,,"",1,INIT,,""
0.747878,FACE_EMOTION,,Angry,,,{"Angry":0.41,"Disgust":0,"Fear":0.03,"Happy":0.01,"Neutral":0.29,"Sad":0.23,"Surprise":0.03},,,,""
0.749802,FACE_AROUSAL_VALENCE,,,0.27,0.19,"",,,,""
0.749885,FACE_ATTENTION,1,,,,"",,,,""
0.771831,FACE_DETECTOR,,,,,"",1,INIT,,""
0.777463,FACE_EMOTION,,Angry,,,{"Angry":0.39,"Disgust":0,"Fear":0.02,"Happy":0.01,"Neutral":0.31,"Sad":0.24,"Surprise":0.03},,,,""
0.779281,FACE_AROUSAL_VALENCE,,,0.27,0.2,"",,,,""
0.779409,FACE_ATTENTION,1,,,,"",,,,""
0.79877,FACE_DETECTOR,,,,,"",1,INIT,,""
0.803945,FACE_EMOTION,,Angry,,,{"Angry":0.41,"Disgust":0,"Fear":0.02,"Happy":0.02,"Neutral":0.29,"Sad":0.23,"Surprise":0.03},,,,""
0.805507,FACE_AROUSAL_VALENCE,,,0.26,0.22,"",,,,""
0.805603,FACE_ATTENTION,1,,,,"",,,,""
0.826704,FACE_DETECTOR,,,,,"",1,INIT,,""
0.830764,FACE_EMOTION,,Angry,,,{"Angry":0.42,"Disgust":0,"Fear":0.02,"Happy":0.02,"Neutral":0.28,"Sad":0.23,"Surprise":0.03},,,,""
0.832726,FACE_AROUSAL_VALENCE,,,0.26,0.23,"",,,,""
0.832814,FACE_ATTENTION,1,,,,"",,,,""
0.853637,FACE_DETECTOR,,,,,"",1,INIT,,""
