mediaTime,type,attention,dominantEmotion,arousal,valence,emotions,totalFaces,status,alarmTriggered,aggregatedData
,GEO_INFO,,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.07,"Disgust":0.01,"Fear":0.02,"Happy":0.04,"Neutral":0.72,"Sad":0.12,"Surprise":0.03},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.29,-0.18,"",,,,""
0,FACE_ATTENTION,,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.07,"Disgust":0.01,"Fear":0.02,"Happy":0.04,"Neutral":0.72,"Sad":0.12,"Surprise":0.03},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.29,-0.18,"",,,,""
0,FACE_ATTENTION,,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.07,"Disgust":0.01,"Fear":0.02,"Happy":0.03,"Neutral":0.65,"Sad":0.2,"Surprise":0.02},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.35,-0.19,"",,,,""
0,FACE_ATTENTION,,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.07,"Disgust":0.01,"Fear":0.02,"Happy":0.03,"Neutral":0.59,"Sad":0.26,"Surprise":0.02},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.37,-0.19,"",,,,""
0,FACE_ATTENTION,,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.07,"Disgust":0.01,"Fear":0.02,"Happy":0.03,"Neutral":0.59,"Sad":0.25,"Surprise":0.03},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.38,-0.2,"",,,,""
0,FACE_ATTENTION,,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.07,"Disgust":0.02,"Fear":0.02,"Happy":0.03,"Neutral":0.59,"Sad":0.24,"Surprise":0.03},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.4,-0.21,"",,,,""
0,FACE_ATTENTION,,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.07,"Disgust":0.02,"Fear":0.02,"Happy":0.02,"Neutral":0.6,"Sad":0.26,"Surprise":0.03},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.41,-0.22,"",,,,""
0,FACE_ATTENTION,,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.06,"Disgust":0.02,"Fear":0.01,"Happy":0.02,"Neutral":0.6,"Sad":0.26,"Surprise":0.02},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.43,-0.22,"",,,,""
0,FACE_ATTENTION,,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.06,"Disgust":0.02,"Fear":0.02,"Happy":0.01,"Neutral":0.6,"Sad":0.26,"Surprise":0.03},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.44,-0.23,"",,,,""
0,FACE_ATTENTION,,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.06,"Disgust":0.02,"Fear":0.02,"Happy":0.01,"Neutral":0.61,"Sad":0.25,"Surprise":0.03},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.45,-0.24,"",,,,""
0,FACE_ATTENTION,,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.06,"Disgust":0.02,"Fear":0.02,"Happy":0.02,"Neutral":0.61,"Sad":0.24,"Surprise":0.03},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.45,-0.24,"",,,,""
0,FACE_ATTENTION,,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.06,"Disgust":0.02,"Fear":0.02,"Happy":0.02,"Neutral":0.62,"Sad":0.23,"Surprise":0.03},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.46,-0.25,"",,,,""
0,FACE_ATTENTION,,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.07,"Disgust":0.02,"Fear":0.02,"Happy":0.02,"Neutral":0.62,"Sad":0.22,"Surprise":0.03},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.46,-0.25,"",,,,""
0,FACE_ATTENTION,,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.07,"Disgust":0.02,"Fear":0.02,"Happy":0.02,"Neutral":0.62,"Sad":0.22,"Surprise":0.03},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.46,-0.25,"",,,,""
0,FACE_ATTENTION,,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.09,"Disgust":0.02,"Fear":0.02,"Happy":0.02,"Neutral":0.61,"Sad":0.21,"Surprise":0.03},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.46,-0.25,"",,,,""
0,FACE_ATTENTION,,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.1,"Disgust":0.02,"Fear":0.02,"Happy":0.03,"Neutral":0.61,"Sad":0.2,"Surprise":0.04},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.46,-0.25,"",,,,""
0,FACE_ATTENTION,,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.1,"Disgust":0.02,"Fear":0.02,"Happy":0.03,"Neutral":0.6,"Sad":0.19,"Surprise":0.04},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.46,-0.25,"",,,,""
0,FACE_ATTENTION,,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.1,"Disgust":0.02,"Fear":0.02,"Happy":0.03,"Neutral":0.61,"Sad":0.18,"Surprise":0.04},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.47,-0.25,"",,,,""
0,FACE_ATTENTION,,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.09,"Disgust":0.02,"Fear":0.02,"Happy":0.03,"Neutral":0.62,"Sad":0.18,"Surprise":0.04},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.47,-0.26,"",,,,""
0,FACE_ATTENTION,,,,,"",,,,""
0.012879,FACE_DETECTOR,,,,,"",1,INIT,,""
0.019632,FACE_EMOTION,,Neutral,,,{"Angry":0.08,"Disgust":0.02,"Fear":0.02,"Happy":0.03,"Neutral":0.57,"Sad":0.23,"Surprise":0.03},,,,""
0.019632,FACE_AROUSAL_VALENCE,,,-0.48,-0.25,"",,,,""
0.019632,FACE_ATTENTION,,,,,"",,,,""
0.034068,FACE_DETECTOR,,,,,"",1,INIT,,""
0.041895,FACE_EMOTION,,Neutral,,,{"Angry":0.06,"Disgust":0.02,"Fear":0.03,"Happy":0.02,"Neutral":0.59,"Sad":0.23,"Surprise":0.04},,,,""
0.043426,FACE_AROUSAL_VALENCE,,,-0.47,-0.26,"",,,,""
0.043487,FACE_ATTENTION,,,,,"",,,,""
0.063387,FACE_DETECTOR,,,,,"",1,INIT,,""
0.070511,FACE_EMOTION,,Neutral,,,{"Angry":0.06,"Disgust":0.02,"Fear":0.03,"Happy":0.02,"Neutral":0.59,"Sad":0.23,"Surprise":0.04},,,,""
0.072146,FACE_AROUSAL_VALENCE,,,-0.47,-0.26,"",,,,""
0.072201,FACE_ATTENTION,,,,,"",,,,""
0.092866,FACE_DETECTOR,,,,,"",1,INIT,,""
0.100671,FACE_EMOTION,,Neutral,,,{"Angry":0.07,"Disgust":0.02,"Fear":0.03,"Happy":0.02,"Neutral":0.6,"Sad":0.22,"Surprise":0.04},,,,""
0.102416,FACE_AROUSAL_VALENCE,,,-0.47,-0.26,"",,,,""
0.102471,FACE_ATTENTION,,,,,"",,,,""
0.122854,FACE_DETECTOR,,,,,"",1,INIT,,""
0.131348,FACE_EMOTION,,Neutral,,,{"Angry":0.07,"Disgust":0.02,"Fear":0.02,"Happy":0.02,"Neutral":0.6,"Sad":0.22,"Surprise":0.04},,,,""
0.133097,FACE_AROUSAL_VALENCE,,,-0.47,-0.26,"",,,,""
0.133153,FACE_ATTENTION,,,,,"",,,,""
