mediaTime,type,attention,dominantEmotion,arousal,valence,emotions,totalFaces,status,alarmTriggered,aggregatedData
,GEO_INFO,,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Fear,,,{"Angry":0,"Disgust":0.38,"Fear":0.55,"Happy":0.01,"Neutral":0,"Sad":0.05,"Surprise":0},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.12,-0.54,"",,,,""
0,FACE_ATTENTION,1,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Sad,,,{"Angry":0.01,"Disgust":0.13,"Fear":0.07,"Happy":0.01,"Neutral":0.02,"Sad":0.76,"Surprise":0},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.1,-0.49,"",,,,""
0,FACE_ATTENTION,1,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Sad,,,{"Angry":0.02,"Disgust":0.15,"Fear":0.18,"Happy":0.01,"Neutral":0.07,"Sad":0.57,"Surprise":0},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.24,-0.44,"",,,,""
0,FACE_ATTENTION,0.93,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Fear,,,{"Angry":0.01,"Disgust":0.16,"Fear":0.59,"Happy":0.01,"Neutral":0.05,"Sad":0.18,"Surprise":0},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.24,-0.43,"",,,,""
0,FACE_ATTENTION,0.93,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Fear,,,{"Angry":0.01,"Disgust":0.16,"Fear":0.6,"Happy":0.01,"Neutral":0.04,"Sad":0.18,"Surprise":0},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.24,-0.43,"",,,,""
0,FACE_ATTENTION,0.92,,,,"",,,,""
0,DATA_AGGREGATOR,,,,,"",,,,""
0.032632,FACE_DETECTOR,,,,,"",1,INIT,,""
0.212645,FACE_EMOTION,,Fear,,,{"Angry":0.01,"Disgust":0.16,"Fear":0.59,"Happy":0.01,"Neutral":0.05,"Sad":0.18,"Surprise":0},,,,""
0.262126,FACE_AROUSAL_VALENCE,,,-0.24,-0.43,"",,,,""
0.263651,FACE_ATTENTION,0.92,,,,"",,,,""
0.273375,DATA_AGGREGATOR,,,,,"",,,,""
0.601292,FACE_DETECTOR,,,,,"",1,INIT,,""
0.752448,FACE_EMOTION,,Fear,,,{"Angry":0.01,"Disgust":0.16,"Fear":0.59,"Happy":0.01,"Neutral":0.04,"Sad":0.18,"Surprise":0},,,,""
0.788412,FACE_AROUSAL_VALENCE,,,-0.24,-0.43,"",,,,""
0.789649,FACE_ATTENTION,0.92,,,,"",,,,""
1.208483,FACE_DETECTOR,,,,,"",1,INIT,,""
1.434668,FACE_EMOTION,,Fear,,,{"Angry":0.01,"Disgust":0.16,"Fear":0.59,"Happy":0.01,"Neutral":0.04,"Sad":0.18,"Surprise":0},,,,""
1.479189,FACE_AROUSAL_VALENCE,,,-0.24,-0.43,"",,,,""
1.482929,FACE_ATTENTION,0.92,,,,"",,,,""
1.510561,DATA_AGGREGATOR,,,,,"",,,,""
1.832386,FACE_DETECTOR,,,,,"",1,INIT,,""
1.990745,FACE_EMOTION,,Fear,,,{"Angry":0.01,"Disgust":0.16,"Fear":0.59,"Happy":0.01,"Neutral":0.04,"Sad":0.18,"Surprise":0},,,,""
2.03418,FACE_AROUSAL_VALENCE,,,-0.24,-0.43,"",,,,""
2.037383,FACE_ATTENTION,0.92,,,,"",,,,""
2.301207,FACE_DETECTOR,,,,,"",1,INIT,,""
2.484195,FACE_EMOTION,,Disgust,,,{"Angry":0.06,"Disgust":0.35,"Fear":0.08,"Happy":0.25,"Neutral":0.13,"Sad":0.12,"Surprise":0.02},,,,""
2.518,FACE_AROUSAL_VALENCE,,,-0.19,-0.47,"",,,,""
2.51994,FACE_ATTENTION,0.97,,,,"",,,,""
2.527435,DATA_AGGREGATOR,,,,,"",,,,""
3.690667,FACE_DETECTOR,,,,,"",1,INIT,,""
3.690667,ALARM_NO_FACE,,,,,"",,,true,""
3.690667,FACE_EMOTION,,Disgust,,,{"Angry":0.01,"Disgust":0.39,"Fear":0.16,"Happy":0.11,"Neutral":0.09,"Sad":0.25,"Surprise":0},,,,""
3.690667,FACE_AROUSAL_VALENCE,,,-0.39,-0.41,"",,,,""
3.690667,FACE_ATTENTION,0.54,,,,"",,,,""
3.690667,DATA_AGGREGATOR,,,,,"",,,,""
3.690667,FACE_DETECTOR,,,,,"",1,INIT,,""
3.690667,ALARM_NO_FACE,,,,,"",,,true,""
3.690667,FACE_EMOTION,,Disgust,,,{"Angry":0.01,"Disgust":0.49,"Fear":0.25,"Happy":0.07,"Neutral":0.06,"Sad":0.13,"Surprise":0},,,,""
3.690667,FACE_AROUSAL_VALENCE,,,-0.23,-0.43,"",,,,""
3.690667,FACE_ATTENTION,0.81,,,,"",,,,""
3.690667,FACE_DETECTOR,,,,,"",1,INIT,,""
3.690667,ALARM_NO_FACE,,,,,"",,,true,""
3.690667,FACE_EMOTION,,Disgust,,,{"Angry":0.01,"Disgust":0.49,"Fear":0.2,"Happy":0.1,"Neutral":0.07,"Sad":0.13,"Surprise":0},,,,""
3.690667,FACE_AROUSAL_VALENCE,,,-0.47,-0.36,"",,,,""
3.690667,FACE_ATTENTION,0.38,,,,"",,,,""
3.774809,DATA_AGGREGATOR,,,,,"",,,,""
3.800404,FACE_DETECTOR,,,,,"",1,INIT,,""
3.982048,ALARM_NO_FACE,,,,,"",,,true,""
3.982048,FACE_EMOTION,,Disgust,,,{"Angry":0.01,"Disgust":0.48,"Fear":0.2,"Happy":0.08,"Neutral":0.06,"Sad":0.18,"Surprise":0},,,,""
4.019948,FACE_AROUSAL_VALENCE,,,-0.45,-0.39,"",,,,""
4.020938,FACE_ATTENTION,0.37,,,,"",,,,""
4.03132,DATA_AGGREGATOR,,,,,"",,,,""
4.28594,FACE_DETECTOR,,,,,"",1,INIT,,""
4.427855,ALARM_NO_FACE,,,,,"",,,true,""
4.435396,FACE_EMOTION,,Fear,,,{"Angry":0,"Disgust":0.19,"Fear":0.4,"Happy":0.11,"Neutral":0.04,"Sad":0.24,"Surprise":0},,,,""
4.457696,FACE_AROUSAL_VALENCE,,,-0.37,-0.32,"",,,,""
4.459211,FACE_ATTENTION,0.54,,,,"",,,,""
4.708051,FACE_DETECTOR,,,,,"",1,INIT,,""
4.848803,ALARM_NO_FACE,,,,,"",,,true,""
4.861061,FACE_EMOTION,,Fear,,,{"Angry":0,"Disgust":0.27,"Fear":0.4,"Happy":0.09,"Neutral":0.03,"Sad":0.21,"Surprise":0},,,,""
4.887576,FACE_AROUSAL_VALENCE,,,-0.45,-0.3,"",,,,""
4.889254,FACE_ATTENTION,0.4,,,,"",,,,""
5.140232,FACE_DETECTOR,,,,,"",1,INIT,,""
5.278659,ALARM_NO_FACE,,,,,"",,,true,""
5.286447,FACE_EMOTION,,Disgust,,,{"Angry":0.01,"Disgust":0.62,"Fear":0.16,"Happy":0.07,"Neutral":0.05,"Sad":0.09,"Surprise":0},,,,""
5.308089,FACE_AROUSAL_VALENCE,,,-0.35,-0.35,"",,,,""
5.309223,FACE_ATTENTION,0.58,,,,"",,,,""
5.317508,DATA_AGGREGATOR,,,,,"",,,,""
5.562979,FACE_DETECTOR,,,,,"",1,INIT,,""
5.734334,ALARM_NO_FACE,,,,,"",,,true,""
5.744505,FACE_EMOTION,,Disgust,,,{"Angry":0.01,"Disgust":0.59,"Fear":0.05,"Happy":0.21,"Neutral":0.01,"Sad":0.12,"Surprise":0},,,,""
5.76178,FACE_AROUSAL_VALENCE,,,0.06,-0.3,"",,,,""
5.762843,FACE_ATTENTION,0.79,,,,"",,,,""
6.031439,FACE_DETECTOR,,,,,"",1,INIT,,""
6.20937,ALARM_NO_FACE,,,,,"",,,true,""
6.226367,FACE_EMOTION,,Disgust,,,{"Angry":0,"Disgust":0.75,"Fear":0.02,"Happy":0.17,"Neutral":0.02,"Sad":0.05,"Surprise":0},,,,""
6.249459,FACE_AROUSAL_VALENCE,,,0.35,-0.41,"",,,,""
6.250659,FACE_ATTENTION,0.91,,,,"",,,,""
6.257596,DATA_AGGREGATOR,,,,,"",,,,""
6.559169,FACE_DETECTOR,,,,,"",1,INIT,,""
6.713455,ALARM_NO_FACE,,,,,"",,,true,""
6.730027,FACE_EMOTION,,Disgust,,,{"Angry":0,"Disgust":0.86,"Fear":0.02,"Happy":0.04,"Neutral":0.03,"Sad":0.04,"Surprise":0},,,,""
6.749108,FACE_AROUSAL_VALENCE,,,0.34,-0.47,"",,,,""
6.75044,FACE_ATTENTION,0.97,,,,"",,,,""
7.007375,FACE_DETECTOR,,,,,"",1,INIT,,""
7.124078,ALARM_NO_FACE,,,,,"",,,true,""
