Media Time (seconds),Arousal (%)
8.794782,62.0
8.820359,62.0
8.847241,62.0
8.873451,62.0
8.900052,62.0
8.92543,62.0
8.953001,62.0
8.980085,62.0
9.007095,62.0
9.03247,61.5
9.06139,61.5
9.087906,61.5
9.116522,61.0
9.14415,61.5
9.171123,61.5
9.198783,61.0
9.225464,61.0
9.251824,61.0
9.279717,61.0
9.30616,61.0
9.334754,61.0
9.363574,61.5
9.39341,61.5
9.420697,62.0
9.448499,62.0
9.477447,62.5
9.505902,63.0
9.533488,63.0
9.562332,63.0
9.589603,63.0
9.616965,63.0
9.644599,63.0
9.672144,63.0
9.699245,62.5
9.727966,62.5
9.755021,62.0
9.784023,61.5
9.81263,61.5
9.84002,61.5
9.868091,61.0
9.896693,61.0
9.923018,60.5
9.951879,60.5
9.979914,60.0
10.007291,60.0
10.033918,60.0
10.063018,60.5
10.09022,60.5
10.117921,61.0
10.147716,61.0
10.175687,61.0
10.202754,61.5
10.230918,61.5
10.257634,62.0
10.284807,62.0
10.313349,62.0
10.339875,62.0
10.368556,62.0
10.397938,61.5
10.424577,61.5
10.450284,61.0
10.479624,61.0
10.506815,61.5
10.534072,61.5
10.561753,61.5
10.588109,61.5
10.616249,61.5
10.644489,61.5
10.671472,61.5
10.698846,62.0
10.727863,62.0
10.753333,61.5
10.781452,61.5
10.808976,61.5
10.836527,61.5
10.863999,61.0
10.892466,61.0
10.918302,61.0
10.946369,61.0
10.973175,61.0
11.000494,61.0
11.026423,61.0
11.053494,61.5
11.080283,61.5
11.106151,61.0
11.138591,61.5
11.166506,61.5
11.193091,61.5
11.219404,61.5
11.247031,61.5
11.273798,61.0
11.300467,61.0
11.326763,61.0
11.35483,61.0
11.382988,61.0
11.408618,61.0
11.435114,61.0
11.460943,60.5
11.488869,61.0
11.514632,61.0
11.540653,61.0
11.566274,60.5
11.593304,60.5
11.618676,60.0
11.645413,60.0
11.670868,59.5
11.698116,59.0
11.723693,59.0
11.749127,59.0
11.774648,59.0
11.801355,58.5
11.826785,58.5
11.853905,58.5
11.879903,58.5
11.907413,58.5
11.935748,57.99999999999999
11.962216,57.99999999999999
11.987325,57.99999999999999
12.014207,57.99999999999999
12.039205,57.99999999999999
12.065393,57.99999999999999
12.090738,57.99999999999999
12.117605,57.99999999999999
12.144059,57.99999999999999
12.168993,57.99999999999999
12.195271,58.5
12.22185,57.99999999999999
12.247924,57.99999999999999
12.27476,57.99999999999999
12.300823,57.99999999999999
12.327968,57.49999999999999
12.355015,57.49999999999999
12.382299,57.49999999999999
12.408815,57.49999999999999
12.437428,57.49999999999999
12.464678,57.00000000000001
12.491468,57.00000000000001
12.51973,56.49999999999999
12.54731,56.49999999999999
12.575952,56.49999999999999
12.605764,56.00000000000001
12.6328,56.00000000000001
12.659003,55.50000000000001
12.689167,55.50000000000001
12.715794,55.50000000000001
12.743189,55.00000000000001
12.771448,54.50000000000001
12.798913,54.50000000000001
12.825476,54.50000000000001
12.853794,54.0
12.881321,54.50000000000001
12.908105,55.00000000000001
12.937312,54.50000000000001
12.96544,54.50000000000001
12.991875,54.50000000000001
13.022167,54.50000000000001
13.049627,55.00000000000001
13.077781,55.00000000000001
13.106634,55.00000000000001
13.134771,55.50000000000001
13.162229,55.50000000000001
13.190263,56.00000000000001
13.217957,57.00000000000001
13.247198,57.49999999999999
13.275494,57.99999999999999
13.302747,57.99999999999999
13.329746,58.5
13.35902,58.5
13.385893,58.5
13.413386,59.0
13.44019,59.0
13.467858,59.0
13.494959,59.0
13.523642,59.0
13.551727,59.0
13.579649,58.5
13.606931,58.5
13.633739,58.5
13.661618,59.0
13.69012,59.0
13.716937,59.5
13.745134,59.5
13.773802,59.5
13.80128,59.5
13.827043,60.0
13.853499,60.0
13.879316,60.0
13.907216,60.0
13.935482,60.5
13.960435,60.5
13.987131,61.0
14.013499,61.0
14.040877,61.0
14.06734,61.5
14.09461,61.5
14.125787,61.5
14.153199,61.0
14.180207,61.0
14.207455,60.5
14.233155,60.5
14.259705,60.5
14.285792,60.5
14.313144,60.5
14.339303,60.5
14.366089,60.5
14.39454,61.0
14.419432,61.0
14.444975,61.0
14.471301,61.0
14.497039,61.0
14.524701,61.0
14.550156,61.0
14.57624,61.0
14.603358,61.0
14.628626,61.0
14.654139,61.0
14.68028,61.0
14.707767,61.0
14.734245,61.0
14.760239,61.0
14.787381,61.0
14.815888,61.0
14.841905,61.5
14.868377,61.5
14.894964,61.5
14.921345,61.5
14.948164,61.5
14.976279,61.5
15.002713,61.5
15.030194,61.5
15.056909,61.5
15.084202,61.5
15.111401,62.0
15.139341,61.5
15.165458,61.5
15.192352,61.5
15.21852,61.5
15.245396,61.5
15.272032,61.5
15.297275,61.5
15.324766,61.5
15.352321,61.5
15.378483,61.0
15.404375,61.0
15.429779,61.5
15.45703,61.5
15.48303,61.5
15.508722,61.5
15.536075,61.5
15.565767,61.5
15.591886,61.5
15.617401,61.5
15.645119,61.5
15.672364,61.0
15.698822,61.0
15.727833,61.0
15.75502,60.5
15.782118,60.5
15.80889,60.5
15.834407,60.5
15.861672,60.0
15.887285,60.0
15.912704,60.0
15.94023,59.5
15.966179,59.0
15.99472,59.0
16.020295,59.0
16.045754,59.0
16.072406,59.0
16.098562,59.0
16.123862,59.0
16.150685,59.0
16.176598,59.5
16.203432,59.5
16.229378,59.5
16.255081,59.0
16.282047,59.5
16.307599,59.5
16.334401,59.5
16.361608,59.0
16.387587,59.0
16.414148,59.0
16.441192,58.5
16.467234,58.5
16.494949,59.0
16.524743,59.0
16.550572,59.0
16.577609,59.5
16.603742,59.5
16.631167,59.5
16.660096,59.5
16.686827,59.5
16.713366,59.5
16.740841,59.5
16.767222,59.5
16.793341,59.0
16.82087,59.0
16.847914,58.5
16.873573,58.5
16.901633,57.99999999999999
16.926821,57.99999999999999
16.954136,57.99999999999999
16.979812,58.5
17.004609,57.99999999999999
17.030391,57.99999999999999
17.060937,57.99999999999999
17.087631,57.99999999999999
17.113602,57.99999999999999
17.139593,57.99999999999999
17.165156,58.5
17.193354,58.5
17.219527,59.0
17.247361,59.5
17.273914,59.5
17.299067,59.5
17.325713,59.5
17.352601,59.5
17.378257,59.0
17.405294,59.0
17.430979,59.0
17.458047,59.5
17.484477,59.5
17.509583,60.0
17.536498,60.5
17.565715,60.5
17.592621,61.0
17.619624,61.0
17.645176,61.0
17.67239,60.5
17.697718,60.5
17.723402,61.0
17.747747,61.0
17.775493,61.0
17.801652,61.0
17.828407,61.0
17.854999,61.0
17.882382,60.5
17.909146,60.5
17.936718,60.5
17.964024,60.0
17.993077,59.5
18.018602,59.5
18.044227,59.0
18.070071,59.0
18.097364,59.0
18.124291,58.5
18.150516,57.99999999999999
18.177076,57.99999999999999
18.204807,57.49999999999999
18.232247,57.49999999999999
18.25814,57.49999999999999
18.284747,57.99999999999999
18.311035,57.99999999999999
18.337306,58.5
18.364068,59.0
18.39157,59.0
18.417217,59.5
18.443226,60.0
18.469594,60.0
18.496129,60.0
18.524769,60.0
18.551732,59.5
18.578227,59.5
18.607451,59.0
18.632859,59.0
18.659838,58.5
18.685438,58.5
18.711604,58.5
18.739496,58.5
18.764677,57.99999999999999
18.79014,58.5
18.816856,58.5
18.843179,58.5
18.870039,58.5
18.895826,58.5
18.922247,58.5
18.947282,58.5
18.972722,58.5
18.998303,58.5
19.024666,57.99999999999999
19.051442,57.99999999999999
19.077403,57.49999999999999
19.102038,57.49999999999999
19.128207,57.00000000000001
19.155031,56.49999999999999
19.180262,56.00000000000001
19.206752,55.50000000000001
19.235035,55.50000000000001
19.261777,54.50000000000001
19.288296,54.0
19.315608,53.0
19.342035,52.0
19.368101,49.0
19.395229,47.0
19.421146,46.0
19.448218,45.0
19.474368,44.5
19.501374,44.0
19.528438,43.5
19.556216,43.5
19.582287,43.0
19.610467,43.0
19.635521,43.0
19.663192,43.0
19.688622,43.0
19.716103,43.5
19.742109,44.0
19.768596,44.5
19.795056,45.0
19.821929,46.0
19.848723,47.0
19.874752,49.5
19.901617,52.5
19.928126,53.5
19.955244,54.50000000000001
19.986116,55.00000000000001
20.01185,55.00000000000001
20.038715,55.00000000000001
20.065832,55.00000000000001
20.090884,55.00000000000001
20.1177,55.00000000000001
20.145981,55.00000000000001
20.172173,55.50000000000001
20.197493,55.50000000000001
