Media Time (seconds),Arousal (%)
13.493969,64.5
13.521398,64.5
13.549094,64.5
13.577348,64.5
13.604371,65.0
13.631978,65.0
13.657449,65.5
13.684855,65.5
13.712844,65.5
13.740515,66.0
13.768405,66.0
13.793349,66.0
13.822651,66.0
13.848941,65.5
13.878042,66.0
13.905382,66.0
13.93313,66.0
13.959626,66.5
13.988481,66.5
14.016303,67.0
14.044429,67.0
14.07122,67.0
14.103715,67.5
14.138239,67.5
14.16777,67.5
14.195068,67.5
14.220686,68.0
14.250097,68.0
14.277113,68.0
14.302459,68.5
14.331499,68.5
14.359136,69.0
14.386756,69.0
14.413474,69.5
14.442743,69.5
14.471586,69.5
14.497732,69.5
14.524319,69.5
14.550913,69.5
14.579242,69.5
14.605675,69.5
14.635093,69.5
14.664509,69.0
14.691616,69.0
14.717637,69.0
14.74659,69.0
14.773881,68.5
14.801654,68.5
14.830941,68.5
14.860999,68.0
14.885895,68.0
14.913834,68.0
14.940672,67.5
14.969527,67.0
14.995185,67.0
15.022539,67.0
15.049079,66.5
15.076236,66.5
15.104763,66.5
15.132278,66.0
15.160262,66.0
15.185841,65.5
15.211836,65.0
15.240627,65.0
15.267565,64.5
15.297004,64.5
15.323642,64.0
15.352864,64.0
15.382698,64.0
15.410563,63.5
15.436636,63.0
15.46595,63.0
15.493392,62.5
15.518706,62.0
15.546097,61.5
15.57189,61.0
15.600012,60.5
15.626147,60.0
15.65278,59.5
15.681272,58.5
15.708169,57.49999999999999
15.736332,57.00000000000001
15.764544,56.49999999999999
15.791699,55.50000000000001
15.819821,55.00000000000001
15.848037,55.00000000000001
15.876052,54.0
15.904933,54.0
15.930396,54.0
15.958544,54.0
15.988235,54.50000000000001
16.013274,54.0
16.041838,54.0
16.070341,54.0
16.095149,53.5
16.122921,53.0
16.147925,52.5
16.173649,52.0
16.2032,51.0
16.232802,50.5
16.261568,48.0
16.289464,47.5
16.317178,46.5
16.345684,45.5
16.373738,45.5
16.401,44.5
16.429705,44.5
16.457767,44.0
16.486411,43.0
16.513986,43.0
16.542039,42.5
16.570759,42.0
16.598796,42.0
16.625283,42.0
16.654517,42.5
16.681171,42.0
16.709928,42.0
16.736926,42.0
16.765452,41.5
16.792698,41.5
16.82091,41.0
16.84572,41.0
16.873223,41.0
16.899059,40.5
16.925289,40.5
16.952638,40.5
16.980731,40.5
17.010129,40.5
17.039314,40.5
17.068964,40.0
17.095686,39.5
17.122648,39.5
17.147197,39.0
17.17661,39.0
17.203343,38.5
17.231284,39.0
17.257993,38.5
17.285802,38.5
17.312436,38.5
17.342295,38.5
17.371878,38.0
17.401175,38.5
17.426815,38.5
17.456797,38.5
17.485823,39.0
17.514269,39.0
17.542272,39.0
17.569471,39.0
17.597116,39.0
17.626141,38.5
17.654603,39.0
17.682313,39.0
17.710197,39.0
17.736554,39.0
17.764848,39.0
17.792673,39.0
17.821407,39.0
17.847341,38.5
17.872083,38.5
17.89939,38.5
17.927467,38.5
17.955421,38.5
17.98131,39.0
18.0101,38.5
18.040411,38.5
18.069892,39.0
18.095267,38.5
18.122387,38.5
18.151638,38.5
18.178513,38.0
18.206753,38.0
18.234383,37.5
18.260382,37.0
18.289755,36.5
18.31559,36.0
18.343723,35.5
18.369764,35.5
18.39779,35.5
18.425765,35.5
18.453856,35.5
18.483293,35.5
18.509587,35.5
18.539227,35.5
18.567303,35.5
18.593932,35.5
18.622086,35.0
18.650602,35.5
18.680083,35.5
18.707351,35.5
18.734681,35.5
18.762093,35.5
18.792341,36.0
18.820398,36.5
18.84591,36.5
18.873932,36.5
18.901475,36.5
18.928982,36.5
18.958138,37.0
18.987111,37.0
19.015218,37.5
19.043264,37.5
19.070897,37.5
19.096396,37.5
19.126688,37.5
19.155279,37.5
19.18063,37.5
19.210213,38.0
19.237217,38.0
19.263909,38.5
19.291118,38.5
19.318399,38.5
19.346965,38.5
19.374207,38.5
19.401798,39.0
19.429221,39.0
19.459672,39.0
19.486319,39.5
19.51411,39.5
19.540722,40.0
19.569522,40.5
19.597288,41.0
19.62389,41.5
19.652248,42.5
19.702222,44.0
19.938051,64.0
19.965935,64.0
19.992377,64.0
20.020876,64.5
20.051112,65.0
20.077895,65.5
20.105127,65.5
20.130671,66.0
20.162047,66.0
20.188283,66.5
20.215245,66.5
20.244672,66.5
20.273382,66.5
20.299857,66.0
20.327061,66.0
20.353062,66.0
20.38145,65.5
20.409741,65.0
20.438844,65.0
20.464905,64.5
20.491714,64.0
20.519876,63.5
20.549555,63.0
20.578554,62.5
20.606111,62.0
20.634124,61.0
20.66296,60.5
20.692845,60.5
20.720176,60.0
20.748494,60.0
20.778201,59.5
20.806087,59.0
20.832756,59.0
20.861014,59.0
20.887198,59.0
20.917186,59.0
20.944567,58.5
20.972201,59.0
20.998815,59.0
21.026875,59.0
21.053541,59.0
21.080216,59.0
21.109503,58.5
21.137039,58.5
21.164631,57.99999999999999
21.192227,57.49999999999999
21.219402,56.49999999999999
21.246155,56.00000000000001
21.273768,55.00000000000001
21.300202,54.0
21.326228,53.0
21.356013,49.0
21.38658,46.5
21.413437,45.0
21.441397,44.0
21.468362,43.0
21.495764,42.0
21.524405,41.5
21.551772,40.5
21.580943,40.5
21.61028,39.5
21.639645,39.0
21.665571,38.5
21.694208,38.0
21.722576,37.0
21.751556,36.5
21.77883,36.5
21.806498,36.0
21.833131,35.5
21.861498,35.5
21.88971,35.0
21.916596,35.0
21.944957,34.5
21.971875,34.5
21.999931,34.5
22.027769,34.5
22.056316,34.5
22.084202,34.5
22.113396,34.5
22.140448,34.5
22.167725,34.5
22.197947,34.0
22.226189,34.0
22.252379,33.5
22.282378,33.5
22.312404,32.99999999999999
22.34203,32.99999999999999
22.370372,32.5
22.398708,32.0
22.425353,32.0
22.451861,31.5
22.481241,31.5
22.508266,31.0
22.536074,30.5
22.564859,30.5
22.59406,30.0
22.62527,30.0
22.653511,29.500000000000004
22.681835,29.500000000000004
22.710413,29.500000000000004
22.740597,29.500000000000004
22.768027,29.500000000000004
22.797711,29.500000000000004
22.826227,29.500000000000004
22.855634,29.500000000000004
22.883404,29.500000000000004
22.910876,29.500000000000004
22.939903,29.500000000000004
22.966697,29.500000000000004
22.994033,29.500000000000004
23.022291,29.500000000000004
23.052279,29.000000000000004
23.081189,29.000000000000004
23.109249,28.500000000000004
23.139045,28.500000000000004
23.16781,28.500000000000004
23.193131,28.000000000000004
23.222692,28.000000000000004
23.252254,28.000000000000004
23.280444,28.000000000000004
23.309057,27.500000000000004
23.335343,27.500000000000004
23.364207,27.0
23.391551,27.0
23.420076,27.0
23.447272,27.0
23.474768,27.0
23.502881,27.0
23.530577,27.0
23.55768,27.0
23.585993,27.0
23.614486,27.0
23.638613,27.0
23.66478,26.5
23.693367,26.5
23.722113,26.5
23.750712,26.5
23.77957,26.5
23.80825,26.5
23.836474,26.5
23.865088,27.0
23.894383,27.0
23.921122,27.0
23.950085,27.0
23.978861,27.0
24.005011,27.500000000000004
24.030035,27.0
24.057183,27.500000000000004
24.084066,27.500000000000004
24.10997,27.500000000000004
24.138431,27.500000000000004
24.165045,27.500000000000004
24.193684,27.500000000000004
24.220449,27.500000000000004
24.249108,27.500000000000004
24.274413,27.500000000000004
24.304209,27.500000000000004
24.333134,28.000000000000004
24.361705,28.000000000000004
24.390798,28.000000000000004
24.418178,28.500000000000004
24.44545,28.500000000000004
24.471968,28.500000000000004
24.497493,28.500000000000004
24.524282,28.500000000000004
24.550176,28.500000000000004
24.575797,29.000000000000004
24.602274,29.000000000000004
24.630474,29.000000000000004
24.656665,29.000000000000004
24.68539,29.000000000000004
24.715128,29.000000000000004
24.744,29.000000000000004
24.771154,29.000000000000004
24.800792,29.000000000000004
24.829007,29.000000000000004
24.855346,29.000000000000004
24.88463,29.000000000000004
24.912222,29.000000000000004
24.940212,29.000000000000004
24.967651,29.000000000000004
24.996222,29.000000000000004
25.026536,28.500000000000004
25.053518,28.500000000000004
25.081354,28.500000000000004
25.110595,28.500000000000004
25.138183,28.500000000000004
25.165803,28.000000000000004
25.194755,28.000000000000004
25.220289,28.000000000000004
25.248781,27.500000000000004
25.277198,27.500000000000004
25.303825,27.500000000000004
25.33372,27.500000000000004
25.361659,27.500000000000004
25.388077,27.500000000000004
25.414357,27.500000000000004
25.441464,27.500000000000004
25.469695,27.0
25.496767,27.0
25.526385,27.0
25.553292,27.0
25.583485,26.5
25.610641,26.5
25.635041,26.5
25.660531,26.5
25.690266,26.5
25.716793,26.5
25.74375,26.5
25.770024,26.5
25.796714,26.5
25.825937,26.5
25.852502,26.5
25.880814,26.5
25.908511,27.0
25.934354,27.0
25.962965,27.500000000000004
25.991774,27.500000000000004
26.018996,28.000000000000004
26.048458,28.500000000000004
26.075834,28.500000000000004
26.102256,29.000000000000004
26.130528,29.500000000000004
26.156452,30.0
26.184163,30.0
26.213158,30.5
26.239293,31.0
26.267679,31.0
26.298928,31.0
26.326357,31.5
26.351543,31.5
26.378758,31.5
26.409137,32.0
26.436304,32.5
26.462755,32.5
26.490458,32.99999999999999
26.519225,33.5
26.549193,33.5
26.57792,34.0
26.606765,34.0
26.635911,34.5
26.662904,35.0
26.690407,35.0
26.719104,35.0
26.748784,35.0
26.774412,35.0
26.801898,35.0
26.829117,35.0
26.85803,35.0
26.886243,35.0
26.913301,35.0
26.94136,34.5
26.969444,35.0
26.995715,35.0
27.025363,35.0
27.05247,35.5
27.078444,35.5
27.10481,36.0
27.132949,36.0
27.161389,36.5
27.191177,36.5
27.218544,36.5
27.248055,37.0
27.276349,37.0
27.305032,37.5
27.333986,37.5
27.362742,37.5
27.389579,37.5
27.416734,37.5
27.445036,38.0
27.472683,38.0
27.499808,38.0
27.52925,38.0
27.559975,38.0
27.586579,38.0
27.61358,38.0
27.641716,38.0
27.669871,38.5
27.697432,38.0
27.723062,38.0
27.750247,38.0
27.776288,38.0
27.803137,38.5
27.830818,38.5
27.865015,39.0
27.893482,39.0
27.920865,39.0
27.948655,39.0
27.978251,39.0
28.007398,39.0
28.034822,39.0
28.062184,39.0
28.092096,38.5
28.121829,38.5
28.148545,38.5
28.177504,38.5
28.204913,38.0
28.233379,38.0
28.26134,38.0
28.290063,37.5
28.320669,37.5
28.346653,37.5
28.374529,37.5
28.401392,37.5
28.430164,37.5
28.458422,37.0
28.486393,37.0
28.514976,37.0
28.543533,37.0
28.57148,37.0
28.602666,37.0
28.62992,37.0
28.656419,37.0
28.682745,37.0
28.712725,36.5
28.74038,36.5
28.766077,36.5
28.794815,36.0
28.821293,36.0
28.849691,36.0
28.87805,35.5
28.904176,35.5
28.932468,35.5
28.962378,35.0
28.989903,35.0
29.017137,35.0
29.044882,35.5
29.069995,35.5
29.098292,35.5
29.124231,36.0
29.150736,36.0
29.179682,36.5
29.206153,36.5
29.233821,37.0
29.260768,37.0
29.287186,37.0
29.314004,37.5
29.341962,37.5
29.369471,38.0
29.399196,38.0
29.426865,38.0
29.455653,38.0
29.483405,38.0
29.512334,38.0
29.537738,38.5
29.564169,38.5
29.591431,39.0
29.619953,39.5
29.647715,39.5
29.675892,40.0
29.702612,40.0
29.731757,40.0
29.760669,40.5
29.787899,40.5
29.815964,40.5
29.84463,40.5
29.872002,40.5
29.899336,40.5
29.928534,41.0
29.95692,41.0
29.983742,41.5
30.014092,41.5
30.039523,41.5
30.063815,41.5
30.090954,41.5
30.117266,41.0
30.144971,41.0
30.171512,40.5
30.199819,40.5
30.227389,40.0
30.254919,39.5
30.281314,39.5
30.309074,39.0
30.336709,38.5
30.366146,38.5
30.394353,38.5
30.421579,38.5
30.449565,38.5
30.47896,38.0
30.506454,38.0
30.533224,38.5
30.562304,38.0
30.588812,38.0
30.617737,38.0
30.647889,37.5
30.676479,37.0
30.7052,37.0
30.730668,37.0
30.757339,37.0
30.785265,36.5
30.812252,36.5
30.838813,36.5
30.867035,36.5
30.894333,36.5
30.919415,37.0
30.948462,37.0
30.974639,37.0
31.002065,37.5
31.030204,38.0
31.058008,38.0
31.084045,38.5
31.113114,39.0
31.140376,40.0
31.167021,40.5
31.194201,41.0
31.22256,41.5
31.251403,42.0
31.280225,42.0
31.308235,42.0
31.337643,42.0
31.369012,42.0
31.399743,41.5
31.426563,41.0
31.451684,40.5
31.48113,40.5
31.506613,40.0
31.533531,39.5
31.561941,39.0
31.590609,38.5
31.618546,38.0
31.645244,37.5
31.672431,37.0
31.702449,36.5
31.730596,36.0
31.759705,35.5
31.785697,35.5
31.812873,35.0
31.841383,34.5
31.866998,34.5
31.898041,34.5
31.927597,34.5
31.954808,34.5
31.984275,34.0
32.011846,34.0
32.038619,34.5
32.067158,34.5
32.096698,34.5
32.123719,34.5
32.148709,34.5
32.177633,35.0
32.204977,35.0
32.233972,35.0
32.265275,35.5
32.293877,35.5
32.321484,36.0
32.348993,36.5
32.376807,36.5
32.406054,37.0
32.431348,37.0
32.460327,37.0
32.489244,37.5
32.515346,37.5
32.544748,38.0
32.571983,38.0
32.598983,38.0
32.627658,38.0
32.652099,38.5
32.680747,39.0
32.709096,39.0
32.736923,39.5
32.763612,40.0
32.791919,40.5
32.817769,41.5
32.846023,41.5
32.880417,42.0
32.908546,42.5
32.93602,43.0
32.963701,43.0
32.991725,43.0
33.017667,43.0
33.043159,42.5
33.069509,43.0
33.099185,42.5
33.128182,42.5
33.153646,43.0
33.18073,43.0
33.208466,43.5
33.234588,44.0
33.262724,44.5
33.289784,44.5
33.319924,44.5
33.345235,45.0
33.371849,45.0
33.400772,45.0
33.432943,45.0
33.461158,45.0
33.487933,44.5
33.517045,45.0
33.543367,45.5
33.567517,45.0
33.596649,45.0
33.6,44.5
