Media Time (seconds),Arousal (%)
19.427803,34.5
19.45413,34.5
19.482551,35.0
19.508261,34.5
19.53519,34.5
19.562291,34.5
19.58919,34.5
19.616737,34.5
19.643611,34.5
19.670342,34.5
19.700985,34.5
19.728576,34.5
19.757776,35.0
19.78486,35.0
19.81127,35.0
19.838066,35.0
19.867732,35.0
19.89669,35.0
19.926321,34.5
19.952209,34.5
19.980259,34.5
20.00684,34.5
20.036048,34.5
20.064267,34.5
20.092084,34.5
20.117253,34.5
20.144206,34.5
20.17101,35.0
20.198391,35.0
20.227421,35.0
20.255371,35.0
20.282864,35.0
20.318522,35.5
20.345892,35.0
20.373662,35.5
20.400219,35.5
20.431324,35.5
20.468696,35.5
20.499747,35.5
20.529903,35.5
20.559479,36.0
20.588557,36.0
20.617529,36.0
20.646417,36.5
20.676159,36.5
20.704546,36.5
20.732614,36.5
20.759582,36.5
20.78969,37.0
20.817675,37.0
20.846663,37.0
20.873679,37.0
20.901803,37.5
20.929122,37.5
20.957107,37.5
20.983397,37.5
21.011694,37.5
21.037963,37.5
21.064135,37.5
21.091371,37.5
21.120108,38.0
21.146466,38.0
21.174096,38.5
21.202998,38.5
21.241336,39.0
21.271383,39.5
21.298588,40.0
21.328339,40.0
21.354776,40.0
21.38407,40.0
21.411629,40.0
21.438434,40.0
21.466,39.5
21.493242,39.5
21.519905,39.5
21.545621,39.0
21.571658,39.0
21.598525,38.5
21.626425,38.5
21.653632,38.0
21.680887,38.0
21.70822,38.0
21.735057,37.5
21.763106,37.5
21.791277,37.0
21.819463,37.0
21.846839,36.5
21.873649,36.5
21.902245,36.5
21.929179,36.5
21.956321,36.5
21.983168,36.5
22.008532,36.5
22.035984,36.5
22.065901,36.5
22.093642,36.5
22.127182,36.5
22.153629,36.0
22.180552,36.0
22.207458,36.0
22.236001,36.0
22.263602,36.0
22.293231,36.0
22.321022,36.5
22.347387,36.5
22.373854,36.5
22.401648,36.5
22.430555,36.5
22.456847,36.5
22.482465,36.5
22.509892,36.5
22.537255,37.0
22.564006,37.0
22.589863,37.5
22.617348,37.5
22.644696,37.5
22.672437,38.0
22.699642,37.5
22.725922,38.0
22.752303,38.0
22.780748,38.0
22.807377,38.0
22.833477,38.0
22.861131,38.5
22.888749,38.5
22.919361,38.0
22.947369,38.5
22.976195,38.5
23.007022,39.0
23.034908,39.0
23.063263,39.5
23.091103,39.5
23.119686,39.5
23.150176,39.5
23.177019,39.5
23.203449,39.5
23.23206,39.0
23.259611,39.0
23.286748,38.5
23.313987,38.5
23.341308,38.5
23.368695,38.5
23.396026,38.5
23.423734,38.0
23.454585,38.0
23.481668,37.5
23.508492,37.0
23.538983,37.0
23.565885,36.5
23.594656,36.5
23.620838,36.0
23.64702,36.0
23.675204,35.5
23.702045,35.5
23.729672,35.5
23.759985,35.5
23.788176,35.5
23.816293,35.5
23.845714,36.0
23.873837,36.0
23.906816,36.5
23.933906,36.5
23.962957,36.5
23.991243,36.5
24.019461,36.5
24.045358,36.5
24.072245,36.0
24.09856,36.0
24.126227,36.0
24.154676,36.0
24.180736,36.0
24.210202,36.0
24.236904,36.0
24.265445,36.5
24.296224,36.5
24.322398,36.5
24.348828,36.5
24.376481,36.0
24.404729,36.5
24.434306,36.5
24.46348,36.5
24.489758,36.5
24.517155,37.0
24.544166,37.0
24.574366,37.5
24.600977,37.0
24.628615,37.0
24.655981,37.0
24.683104,37.0
24.709154,37.0
24.736026,36.5
24.763691,36.5
24.79678,36.5
24.824646,36.0
24.851597,35.5
24.88098,35.0
24.908642,35.0
24.935675,34.5
24.963088,34.5
24.992386,34.0
25.02059,34.0
25.048578,34.0
25.077429,33.5
25.103112,33.5
25.129409,33.5
25.155328,32.99999999999999
25.182289,32.99999999999999
25.208807,32.99999999999999
25.235788,32.99999999999999
25.263691,32.99999999999999
25.290554,32.99999999999999
25.318172,32.5
25.34518,32.5
25.371698,32.99999999999999
25.398462,32.99999999999999
25.424677,32.99999999999999
25.452929,32.99999999999999
25.479771,32.99999999999999
25.506693,33.5
25.533714,33.5
25.560314,33.5
25.587772,34.0
25.614408,34.0
25.640465,34.0
25.677317,34.0
25.70528,34.5
25.733026,34.5
25.760203,34.0
25.787169,34.5
25.815001,34.5
25.841049,34.5
25.869487,35.0
25.896312,35.0
25.92455,35.5
25.953102,36.0
25.97927,36.5
26.007413,36.5
26.034784,37.0
26.061762,37.0
26.08914,37.0
26.118304,37.0
26.14445,37.0
26.172549,37.0
26.198816,37.0
26.226191,36.5
26.253428,36.5
26.280942,36.0
26.308078,36.0
26.334868,35.5
26.362472,35.0
26.389178,35.0
26.417166,34.5
26.444024,34.5
26.470041,34.0
26.500188,34.0
26.5269,33.5
26.563363,33.5
26.591979,33.5
26.6203,33.5
26.648477,33.5
26.675838,33.5
26.702587,33.5
26.729929,34.0
26.75923,34.0
26.786765,34.5
26.814198,34.5
26.839712,34.5
26.868116,34.5
26.897027,35.0
26.92334,35.0
26.95023,35.5
26.977269,36.0
27.006244,36.5
27.035661,36.5
27.063404,37.5
27.091719,38.0
27.118696,38.0
27.145835,38.5
27.171885,39.0
27.201426,39.0
27.229071,39.5
27.257763,40.0
27.284704,40.0
27.312567,40.0
27.342604,40.5
27.368529,40.5
27.39599,41.0
27.425441,41.0
27.45718,41.5
27.484573,41.5
27.51571,41.5
27.544859,41.0
27.574679,41.5
27.602665,41.5
27.63086,41.5
27.659615,41.5
27.687898,41.0
27.715911,41.0
27.742181,41.0
27.769063,40.5
27.795894,40.5
27.823014,40.5
27.850869,40.5
27.876904,40.5
27.905025,41.0
27.931427,41.5
27.958349,41.5
27.987201,42.0
28.01406,42.5
28.041312,42.5
28.068746,42.5
28.096444,42.0
28.12365,42.0
28.150839,41.5
28.178467,41.5
28.20558,41.0
28.231465,41.0
28.259008,40.5
28.286835,40.5
28.31278,40.0
28.344029,40.0
28.371841,39.5
28.399289,39.5
28.4265,39.0
28.454566,39.0
28.481406,38.5
28.509346,38.0
28.536136,37.5
28.564245,37.5
28.592527,37.0
28.619412,37.0
28.647497,36.5
28.67372,36.5
28.702292,36.0
28.729537,35.5
28.755828,35.5
28.78378,35.0
28.811202,34.5
28.837847,34.0
28.864853,34.0
28.895076,33.5
28.921966,32.99999999999999
28.948628,32.99999999999999
28.975953,32.5
29.00653,32.5
29.032914,32.0
29.059425,31.5
29.085719,31.5
29.113366,31.0
29.14128,30.5
29.167511,30.5
29.195085,30.0
29.227351,30.0
29.254405,29.500000000000004
29.28147,29.500000000000004
29.309572,29.000000000000004
29.335905,29.000000000000004
29.363543,29.000000000000004
29.389615,29.000000000000004
29.415253,29.000000000000004
29.442801,29.000000000000004
29.469824,29.000000000000004
29.498535,28.500000000000004
29.524322,28.500000000000004
29.550218,28.500000000000004
29.577232,28.500000000000004
29.605317,29.000000000000004
29.633312,29.000000000000004
29.660053,29.000000000000004
29.688817,29.000000000000004
29.715228,29.000000000000004
29.741118,29.000000000000004
29.768668,29.000000000000004
29.796342,29.000000000000004
29.82492,29.500000000000004
29.851768,29.500000000000004
29.878674,29.500000000000004
29.906679,29.500000000000004
29.932315,29.500000000000004
29.959031,29.500000000000004
29.98601,29.500000000000004
30.013215,29.500000000000004
30.039407,29.500000000000004
30.067196,30.0
30.101563,30.0
30.128705,30.0
30.156665,30.5
30.183711,30.5
30.211553,31.0
30.23934,31.5
30.266437,31.5
30.293078,32.0
30.319425,32.0
30.346614,32.5
30.376667,32.99999999999999
30.411923,33.5
30.437547,34.0
30.463688,34.5
30.492579,35.0
30.519112,35.5
30.546803,36.0
30.574284,36.5
30.602248,36.5
30.628304,37.5
30.656048,37.5
30.682118,37.5
30.708593,38.0
30.736708,38.0
30.763432,38.5
30.79245,39.0
30.819792,39.5
30.851308,40.0
30.882935,40.5
30.911312,41.5
30.938397,42.0
30.966286,43.0
30.998591,44.0
31.02419,44.5
31.05153,44.5
31.078105,45.0
31.104397,45.5
31.131234,46.5
31.157209,47.5
31.184048,48.0
31.213879,48.5
31.242721,51.5
31.269548,52.0
31.297313,52.0
31.325211,53.0
31.351243,53.5
31.378479,53.5
31.404974,53.5
31.433294,54.0
31.459572,54.50000000000001
31.489769,54.50000000000001
31.517663,54.0
31.545374,54.0
31.573141,53.0
31.600866,52.5
31.628665,50.5
31.656223,47.5
31.685171,47.5
31.714765,46.5
31.741881,45.5
31.768503,45.5
31.797517,44.5
31.824602,44.0
31.850898,44.0
31.884353,43.5
31.911578,43.0
31.938949,42.5
31.966973,42.5
31.994228,42.0
32.022168,42.0
32.048931,41.5
32.077529,41.5
32.103326,41.5
32.129817,41.5
32.155963,41.0
32.183622,40.5
32.210781,40.5
32.238034,40.0
32.265481,40.0
32.292507,39.5
32.330716,39.0
32.361148,39.0
32.388343,39.0
32.416964,39.0
32.445421,39.0
32.47203,39.0
32.498898,39.0
32.526295,39.5
32.554076,39.5
32.582052,40.0
32.609033,40.0
32.637138,40.0
32.663944,40.0
32.692331,40.0
32.718768,40.0
32.74734,40.0
32.781654,40.0
32.808732,40.0
32.840074,40.0
32.867633,40.5
32.895723,40.5
32.921648,41.0
32.947512,41.0
32.974621,41.5
33.004086,41.5
33.034127,42.0
33.061859,42.0
33.089337,42.0
33.11579,42.0
33.142881,42.0
33.17203,42.0
33.200203,42.0
33.226376,41.5
33.25345,41.5
33.2804,41.0
33.307368,41.0
33.333973,41.0
33.362096,41.0
33.391942,40.5
33.426739,40.5
33.456463,41.0
33.482916,40.5
33.509404,41.0
33.540914,41.0
33.570401,41.0
33.597275,40.5
33.6,40.5
