mediaTime,type,attention,dominantEmotion,arousal,valence,emotions,totalFaces,status,alarmTriggered,aggregatedData
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,,,,{"Angry":0.25,"Disgust":0.06,"Fear":0.11,"Happy":0.02,"Neutral":0.22,"Sad":0.22,"Surprise":0.13},,,,""
0,FACE_AROUSAL_VALENCE,,,0.44,-0.41,"",,,,""
0,FACE_ATTENTION,1,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,,,,{"Angry":0.23,"Disgust":0.06,"Fear":0.11,"Happy":0.01,"Neutral":0.24,"Sad":0.22,"Surprise":0.13},,,,""
0,FACE_AROUSAL_VALENCE,,,0.43,-0.41,"",,,,""
0,FACE_ATTENTION,1,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,,,,{"Angry":0.23,"Disgust":0.05,"Fear":0.1,"Happy":0.01,"Neutral":0.27,"Sad":0.24,"Surprise":0.1},,,,""
0,FACE_AROUSAL_VALENCE,,,0.4,-0.41,"",,,,""
0,FACE_ATTENTION,1,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,,,,{"Angry":0.22,"Disgust":0.04,"Fear":0.1,"Happy":0.02,"Neutral":0.28,"Sad":0.26,"Surprise":0.08},,,,""
0,FACE_AROUSAL_VALENCE,,,0.38,-0.4,"",,,,""
0,FACE_ATTENTION,1,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,,,,{"Angry":0.22,"Disgust":0.04,"Fear":0.1,"Happy":0.02,"Neutral":0.27,"Sad":0.26,"Surprise":0.08},,,,""
0,FACE_AROUSAL_VALENCE,,,0.37,-0.4,"",,,,""
0,FACE_ATTENTION,1,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,,,,{"Angry":0.23,"Disgust":0.04,"Fear":0.09,"Happy":0.02,"Neutral":0.27,"Sad":0.28,"Surprise":0.06},,,,""
0,FACE_AROUSAL_VALENCE,,,0.36,-0.41,"",,,,""
0,FACE_ATTENTION,1,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,,,,{"Angry":0.23,"Disgust":0.04,"Fear":0.08,"Happy":0.02,"Neutral":0.27,"Sad":0.3,"Surprise":0.05},,,,""
0,FACE_AROUSAL_VALENCE,,,0.35,-0.41,"",,,,""
0,FACE_ATTENTION,1,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Sad,,,{"Angry":0.22,"Disgust":0.03,"Fear":0.08,"Happy":0.02,"Neutral":0.29,"Sad":0.32,"Surprise":0.04},,,,""
0,FACE_AROUSAL_VALENCE,,,0.34,-0.4,"",,,,""
0,FACE_ATTENTION,1,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Sad,,,{"Angry":0.2,"Disgust":0.04,"Fear":0.09,"Happy":0.02,"Neutral":0.29,"Sad":0.31,"Surprise":0.05},,,,""
0,FACE_AROUSAL_VALENCE,,,0.33,-0.4,"",,,,""
0,FACE_ATTENTION,1,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Sad,,,{"Angry":0.22,"Disgust":0.04,"Fear":0.08,"Happy":0.02,"Neutral":0.28,"Sad":0.32,"Surprise":0.04},,,,""
0,FACE_AROUSAL_VALENCE,,,0.33,-0.41,"",,,,""
0,FACE_ATTENTION,1,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,,,,{"Angry":0.24,"Disgust":0.04,"Fear":0.09,"Happy":0.02,"Neutral":0.27,"Sad":0.3,"Surprise":0.05},,,,""
0,FACE_AROUSAL_VALENCE,,,0.32,-0.41,"",,,,""
0,FACE_ATTENTION,1,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Sad,,,{"Angry":0.23,"Disgust":0.04,"Fear":0.08,"Happy":0.01,"Neutral":0.28,"Sad":0.31,"Surprise":0.04},,,,""
0,FACE_AROUSAL_VALENCE,,,0.32,-0.41,"",,,,""
0,FACE_ATTENTION,1,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.22,"Disgust":0.04,"Fear":0.09,"Happy":0.02,"Neutral":0.31,"Sad":0.28,"Surprise":0.04},,,,""
0,FACE_AROUSAL_VALENCE,,,0.33,-0.41,"",,,,""
0,FACE_ATTENTION,1,,,,"",,,,""
