mediaTime,type,attention,dominantEmotion,arousal,valence,emotions,totalFaces,status,alarmTriggered,aggregatedData
,GEO_INFO,,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.27,"Disgust":0.04,"Fear":0.06,"Happy":0.08,"Neutral":0.31,"Sad":0.14,"Surprise":0.1},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.17,-0.35,"",,,,""
0,FACE_ATTENTION,1,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.23,"Disgust":0.04,"Fear":0.06,"Happy":0.09,"Neutral":0.31,"Sad":0.11,"Surprise":0.16},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.19,-0.26,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.23,"Disgust":0.04,"Fear":0.06,"Happy":0.08,"Neutral":0.34,"Sad":0.11,"Surprise":0.15},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.19,-0.26,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.25,"Disgust":0.04,"Fear":0.06,"Happy":0.07,"Neutral":0.34,"Sad":0.11,"Surprise":0.14},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.19,-0.25,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.26,"Disgust":0.03,"Fear":0.06,"Happy":0.06,"Neutral":0.36,"Sad":0.11,"Surprise":0.12},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.19,-0.25,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.26,"Disgust":0.03,"Fear":0.06,"Happy":0.06,"Neutral":0.36,"Sad":0.12,"Surprise":0.11},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.19,-0.25,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.28,"Disgust":0.03,"Fear":0.06,"Happy":0.05,"Neutral":0.36,"Sad":0.12,"Surprise":0.1},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.19,-0.25,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.25,"Disgust":0.03,"Fear":0.05,"Happy":0.05,"Neutral":0.37,"Sad":0.12,"Surprise":0.11},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.19,-0.25,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.27,"Disgust":0.03,"Fear":0.06,"Happy":0.05,"Neutral":0.35,"Sad":0.13,"Surprise":0.11},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.19,-0.25,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.26,"Disgust":0.03,"Fear":0.06,"Happy":0.05,"Neutral":0.35,"Sad":0.13,"Surprise":0.11},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.19,-0.25,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.26,"Disgust":0.04,"Fear":0.06,"Happy":0.05,"Neutral":0.35,"Sad":0.13,"Surprise":0.11},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.19,-0.26,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.26,"Disgust":0.04,"Fear":0.07,"Happy":0.06,"Neutral":0.34,"Sad":0.13,"Surprise":0.11},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.2,-0.26,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.26,"Disgust":0.04,"Fear":0.07,"Happy":0.06,"Neutral":0.33,"Sad":0.14,"Surprise":0.11},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.2,-0.27,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.25,"Disgust":0.04,"Fear":0.08,"Happy":0.06,"Neutral":0.32,"Sad":0.13,"Surprise":0.12},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.2,-0.27,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.24,"Disgust":0.04,"Fear":0.09,"Happy":0.06,"Neutral":0.32,"Sad":0.13,"Surprise":0.13},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.2,-0.27,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.25,"Disgust":0.04,"Fear":0.09,"Happy":0.06,"Neutral":0.32,"Sad":0.13,"Surprise":0.12},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.2,-0.28,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.28,"Disgust":0.04,"Fear":0.08,"Happy":0.04,"Neutral":0.32,"Sad":0.14,"Surprise":0.11},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.19,-0.28,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.29,"Disgust":0.04,"Fear":0.07,"Happy":0.04,"Neutral":0.33,"Sad":0.14,"Surprise":0.1},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.19,-0.29,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.3,"Disgust":0.04,"Fear":0.07,"Happy":0.03,"Neutral":0.33,"Sad":0.13,"Surprise":0.1},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.19,-0.3,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Neutral,,,{"Angry":0.31,"Disgust":0.04,"Fear":0.07,"Happy":0.03,"Neutral":0.33,"Sad":0.13,"Surprise":0.1},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.19,-0.31,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Angry,,,{"Angry":0.32,"Disgust":0.03,"Fear":0.07,"Happy":0.03,"Neutral":0.31,"Sad":0.14,"Surprise":0.1},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.19,-0.31,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Angry,,,{"Angry":0.32,"Disgust":0.03,"Fear":0.06,"Happy":0.03,"Neutral":0.31,"Sad":0.14,"Surprise":0.1},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.19,-0.32,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Angry,,,{"Angry":0.32,"Disgust":0.04,"Fear":0.07,"Happy":0.03,"Neutral":0.31,"Sad":0.13,"Surprise":0.1},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.18,-0.33,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
0,FACE_DETECTOR,,,,,"",1,INIT,,""
0,FACE_EMOTION,,Angry,,,{"Angry":0.32,"Disgust":0.04,"Fear":0.06,"Happy":0.03,"Neutral":0.32,"Sad":0.13,"Surprise":0.1},,,,""
0,FACE_AROUSAL_VALENCE,,,-0.18,-0.33,"",,,,""
0,FACE_ATTENTION,0.99,,,,"",,,,""
