Media Time (seconds),Attention (%),Valence (%),Arousal (%)
2.601754,100.0,69.5,63.5
2.629863,100.0,69.5,63.5
2.654766,100.0,69.5,63.5
2.682009,100.0,69.5,64.0
2.710571,100.0,70.0,64.0
2.736995,100.0,70.0,64.0
2.763109,100.0,70.0,64.0
2.791947,100.0,70.0,64.0
2.819764,100.0,70.0,64.0
2.848182,100.0,70.0,64.0
2.87601,100.0,70.0,64.5
2.900504,100.0,70.0,65.0
2.927451,100.0,70.0,65.0
2.955666,100.0,70.0,65.5
2.985689,100.0,70.0,65.5
3.012658,100.0,70.0,66.0
3.040781,100.0,70.0,66.0
3.066601,100.0,70.0,66.5
3.094649,100.0,70.0,66.5
3.123537,100.0,70.0,66.5
3.150094,100.0,70.5,67.0
3.177319,100.0,70.5,67.0
3.206116,100.0,71.0,67.5
3.23621,100.0,71.0,67.5
3.264609,100.0,71.0,67.5
3.290639,100.0,71.5,68.0
3.320918,100.0,71.5,68.0
3.348822,100.0,71.5,68.0
3.376309,100.0,71.5,68.0
3.403295,100.0,71.5,68.0
3.431464,100.0,72.0,68.5
3.4605,100.0,72.0,68.5
3.488812,100.0,72.0,68.0
3.517085,100.0,72.0,68.5
3.555734,100.0,71.5,68.5
3.587651,100.0,72.0,68.5
3.618178,100.0,71.5,68.5
3.646878,100.0,71.5,68.5
3.676997,100.0,71.5,68.5
3.707733,100.0,71.5,68.5
3.740548,100.0,71.5,68.5
3.776095,100.0,72.0,69.0
3.804838,100.0,72.0,69.0
3.836414,100.0,72.5,69.0
3.867409,100.0,72.5,69.0
3.900224,100.0,72.5,68.5
3.934077,100.0,72.5,68.5
3.972617,100.0,72.5,68.0
4.006793,100.0,72.5,67.5
4.04242,100.0,72.5,67.0
4.071887,100.0,72.5,67.0
4.103892,100.0,72.5,66.5
4.137525,100.0,72.5,66.0
4.168917,100.0,72.5,65.5
4.20317,100.0,72.5,65.0
4.237795,100.0,72.5,65.0
4.265515,100.0,72.5,64.5
4.298345,100.0,72.5,64.5
4.328691,100.0,72.5,64.5
4.366015,100.0,72.5,64.5
4.396622,100.0,72.5,64.5
4.429518,100.0,72.0,64.5
4.46148,100.0,72.0,64.5
4.490487,100.0,71.5,65.0
4.522525,100.0,71.5,65.0
4.555067,100.0,71.5,65.0
4.584221,100.0,71.5,65.0
4.611368,100.0,71.5,65.0
4.639939,100.0,71.5,64.5
4.668184,100.0,71.5,64.5
4.695189,100.0,71.5,64.0
4.72298,100.0,71.5,64.0
4.750837,100.0,71.5,64.0
4.778509,100.0,71.0,64.0
4.809508,100.0,71.0,64.0
4.837022,100.0,71.0,63.5
4.864763,100.0,71.0,63.5
4.892903,100.0,71.0,63.5
4.920722,100.0,71.0,63.5
4.948985,100.0,71.0,64.0
4.975596,100.0,70.5,63.5
5.002859,100.0,70.5,63.5
5.031581,100.0,70.5,63.5
5.060864,100.0,70.0,63.5
5.089185,100.0,70.0,63.5
5.117652,100.0,70.0,64.0
5.145108,100.0,70.0,64.0
5.173148,100.0,69.5,64.0
5.198445,100.0,69.5,64.5
5.225528,100.0,70.0,64.5
5.253999,100.0,70.0,65.0
5.281346,100.0,70.0,65.0
5.309667,100.0,70.0,65.5
5.336428,100.0,70.0,65.5
5.365069,100.0,70.5,65.5
5.39284,100.0,70.5,65.5
5.421162,100.0,70.5,65.5
5.45015,100.0,71.0,66.0
5.476258,100.0,71.0,66.0
5.502665,100.0,71.0,66.0
5.532761,100.0,71.0,66.0
5.561075,100.0,71.0,66.0
5.589177,100.0,71.0,66.0
5.616125,100.0,71.0,66.0
5.643221,100.0,71.5,66.5
5.670917,100.0,71.5,66.5
5.700804,100.0,72.0,66.5
5.730161,100.0,72.0,67.0
5.757072,100.0,72.0,67.0
5.786336,100.0,72.5,67.5
5.812493,100.0,72.5,67.5
5.838594,100.0,73.0,68.0
5.865964,100.0,73.0,68.0
5.893381,100.0,73.0,68.0
5.919712,100.0,73.0,68.5
5.945702,100.0,73.5,69.0
5.97113,100.0,73.5,69.0
6.001462,100.0,73.5,69.0
6.027346,100.0,73.5,69.0
6.054752,100.0,73.5,69.5
6.082191,100.0,73.5,69.0
6.110047,100.0,73.0,69.0
6.137884,100.0,73.5,69.0
6.165749,100.0,73.5,69.5
6.191053,100.0,73.5,69.5
6.220416,100.0,73.5,69.5
6.247253,100.0,73.5,70.0
6.276828,100.0,73.5,70.0
6.30294,100.0,73.5,70.0
6.332574,100.0,73.5,70.0
6.359269,100.0,74.0,70.0
6.386766,100.0,74.0,70.5
6.414899,100.0,74.0,70.5
6.443774,100.0,74.5,70.5
6.472031,100.0,74.5,70.5
6.500114,100.0,74.5,70.5
6.528356,100.0,75.0,70.5
6.556874,100.0,75.0,70.5
6.585691,100.0,75.0,70.5
6.613096,100.0,75.0,70.5
6.638283,100.0,74.5,70.5
6.667638,100.0,74.5,70.0
6.694438,100.0,74.5,70.0
6.720417,100.0,74.5,70.0
6.747195,100.0,74.5,70.0
6.774893,100.0,74.0,70.0
6.803201,100.0,74.0,70.0
6.82972,100.0,74.0,70.0
6.858293,100.0,74.0,70.0
6.884762,100.0,73.5,70.0
6.910934,100.0,73.5,69.5
6.937923,100.0,73.5,69.5
6.966595,100.0,73.5,69.5
6.995713,100.0,73.5,69.5
7.023034,100.0,73.5,69.5
7.050079,100.0,73.5,69.5
7.079842,100.0,73.5,69.5
7.108814,100.0,73.5,69.5
7.136528,100.0,73.5,69.5
7.163327,100.0,73.5,69.5
7.194345,100.0,73.5,69.5
7.224123,100.0,73.5,69.5
7.254078,100.0,73.0,69.5
7.280031,100.0,73.0,69.5
7.305915,100.0,73.0,69.5
7.332389,100.0,73.0,69.5
7.359922,100.0,72.5,69.5
7.388356,100.0,72.5,70.0
7.414887,100.0,72.5,70.0
7.442262,100.0,72.5,70.0
7.470089,100.0,72.5,70.0
7.499157,100.0,72.5,70.0
7.525224,100.0,72.5,70.0
7.55181,100.0,72.5,70.0
7.578815,100.0,72.0,70.0
7.60645,100.0,72.0,70.0
7.634668,100.0,72.0,70.0
7.660933,100.0,72.0,70.0
7.690808,100.0,72.0,70.0
7.7199,100.0,71.5,70.0
7.74816,100.0,71.5,70.0
7.776844,100.0,71.5,70.0
7.80482,100.0,71.0,69.5
7.840736,100.0,70.5,69.5
7.866559,100.0,70.5,69.5
7.895271,100.0,70.5,69.5
7.923467,100.0,70.0,69.5
7.952104,100.0,70.0,69.0
7.979948,100.0,70.0,69.0
8.008544,100.0,70.0,69.5
8.037649,100.0,70.0,69.5
8.064004,100.0,69.5,69.5
8.092999,100.0,70.0,69.5
8.121597,100.0,69.5,69.5
8.148733,100.0,69.5,69.0
8.177886,100.0,69.5,69.0
8.205908,100.0,69.0,69.0
8.234178,100.0,69.0,69.0
8.26264,100.0,69.0,69.0
8.290893,100.0,68.5,69.0
8.317794,100.0,68.5,69.0
8.348557,100.0,68.0,69.5
8.375721,100.0,68.0,69.0
8.40327,100.0,68.0,69.0
8.430101,100.0,68.0,69.0
8.459686,100.0,68.0,69.0
8.487337,100.0,67.5,69.0
8.513841,100.0,67.5,69.0
8.54177,100.0,67.5,69.0
8.570325,100.0,67.5,69.0
8.600675,100.0,67.5,69.5
8.629966,100.0,67.5,69.0
8.65588,100.0,67.5,69.5
8.681705,100.0,67.5,69.5
8.708055,100.0,67.5,69.5
8.735683,100.0,67.0,69.5
8.763196,100.0,67.0,69.5
8.793184,100.0,67.0,69.5
8.820917,100.0,67.0,69.5
8.848233,100.0,67.0,70.0
8.875658,100.0,67.0,70.0
8.905119,100.0,67.5,70.0
8.933776,100.0,67.0,70.0
8.961306,100.0,67.5,70.0
8.988884,100.0,67.5,69.5
9.015569,100.0,67.5,69.5
9.042991,100.0,67.0,69.5
9.069966,100.0,67.5,69.5
9.098606,100.0,67.0,69.5
9.12674,100.0,67.5,69.5
9.152991,100.0,67.0,69.5
9.180926,100.0,67.0,69.5
9.208706,100.0,67.5,69.5
9.237304,100.0,67.5,70.0
9.26334,100.0,67.5,70.0
9.292766,100.0,67.5,70.0
9.318828,100.0,68.0,70.5
9.346363,100.0,68.0,71.0
9.373422,100.0,67.5,71.0
9.402113,100.0,68.0,71.0
9.431808,100.0,68.0,71.0
9.458561,100.0,67.5,71.0
9.48568,100.0,67.5,71.0
9.513281,100.0,67.5,70.5
9.54011,100.0,67.5,70.5
9.567172,100.0,67.5,70.5
9.594474,100.0,67.5,70.0
9.624251,100.0,68.0,70.0
9.652123,100.0,67.5,69.5
9.680473,100.0,68.0,69.0
9.708586,100.0,68.0,69.0
9.736037,100.0,68.5,68.5
9.762696,100.0,68.5,68.0
9.788057,100.0,69.0,68.0
9.815747,100.0,69.0,67.5
9.843242,100.0,69.5,67.5
9.871134,100.0,69.5,67.0
9.899193,100.0,70.0,66.5
9.928959,100.0,70.0,66.5
9.955738,100.0,70.0,66.5
9.981828,100.0,70.0,66.0
10.010568,100.0,70.0,66.0
10.040101,100.0,69.5,66.0
10.067192,100.0,70.0,66.0
10.094151,100.0,70.0,66.0
10.120075,100.0,70.0,66.0
10.150108,100.0,70.0,65.5
10.179423,100.0,70.5,65.5
10.207648,100.0,70.0,65.5
10.235709,100.0,70.0,65.5
10.265001,100.0,70.5,65.5
10.294896,100.0,70.5,65.5
10.322511,100.0,70.5,65.5
10.351059,100.0,70.5,65.5
10.380183,100.0,70.5,65.5
10.409831,100.0,70.5,65.5
10.437366,100.0,70.5,65.5
10.466905,100.0,70.5,65.5
10.495303,100.0,70.5,65.5
10.523815,100.0,70.5,65.5
10.551425,100.0,70.5,65.5
10.580201,100.0,70.5,65.5
10.608174,100.0,70.5,65.0
10.635715,100.0,70.5,65.0
10.662483,100.0,70.0,65.0
10.690447,100.0,70.0,64.5
10.71717,100.0,70.0,65.0
10.744682,100.0,70.0,65.0
10.773286,100.0,70.0,64.5
10.802006,100.0,70.0,65.0
10.831315,100.0,70.0,65.0
10.859827,100.0,70.0,65.0
10.88704,100.0,70.0,64.5
10.913016,100.0,70.0,65.0
10.940259,100.0,70.0,65.0
10.967503,100.0,70.0,65.0
10.994429,100.0,70.0,64.5
11.023435,100.0,69.5,64.5
11.04939,100.0,69.5,64.5
11.079626,100.0,69.5,64.0
11.108627,100.0,69.5,64.0
11.136935,100.0,69.5,63.5
11.165394,100.0,69.5,63.5
11.194955,100.0,69.5,63.5
11.222324,100.0,69.5,63.5
11.247194,100.0,69.5,63.5
11.274049,100.0,69.5,63.5
11.301186,100.0,69.5,63.5
11.328976,100.0,69.5,63.5
11.357959,100.0,69.5,63.5
11.385316,100.0,69.5,63.5
11.417599,100.0,69.5,63.5
11.445075,100.0,69.5,63.5
11.474535,100.0,69.0,64.0
11.501058,100.0,69.0,63.5
11.529895,100.0,69.0,63.5
11.557279,100.0,68.5,63.5
11.584509,100.0,68.5,63.5
11.61217,100.0,68.5,63.0
11.639182,100.0,68.0,62.5
11.666597,100.0,68.0,62.5
11.694867,100.0,68.0,62.0
11.725208,100.0,68.0,61.5
11.752575,100.0,68.0,61.5
11.781892,100.0,68.5,61.0
11.809469,100.0,68.5,61.0
11.836173,100.0,68.5,61.0
11.864583,100.0,68.5,61.0
11.892225,100.0,69.0,61.0
11.919093,100.0,69.0,60.5
11.945122,100.0,69.0,61.0
11.970937,100.0,69.0,61.0
11.998342,100.0,69.0,61.0
12.025242,100.0,69.0,61.5
12.052412,100.0,69.0,62.0
12.079183,100.0,69.0,62.0
12.107328,100.0,69.0,62.0
12.135957,100.0,69.0,62.0
12.163109,100.0,69.0,62.0
12.191239,100.0,68.5,62.0
12.219561,100.0,68.5,62.0
12.248518,100.0,68.5,62.5
12.274179,100.0,68.0,62.5
12.302357,100.0,68.0,62.5
12.330967,100.0,68.5,62.0
12.358786,100.0,68.5,62.0
12.385987,100.0,68.5,62.0
12.411681,100.0,68.5,62.0
12.440454,100.0,69.0,62.0
12.469699,100.0,69.0,61.5
12.496884,100.0,69.0,61.5
12.52427,100.0,69.0,61.0
12.550396,100.0,69.0,61.0
12.577832,100.0,69.0,61.0
12.60403,100.0,69.0,61.0
12.630927,100.0,69.0,60.5
12.659347,100.0,69.5,60.5
12.686002,100.0,69.5,60.5
12.714108,100.0,69.5,60.5
12.744069,100.0,70.0,60.5
12.770708,100.0,70.0,60.5
12.79801,100.0,70.0,60.0
12.826728,100.0,70.0,60.5
12.853344,100.0,70.0,60.5
12.881985,100.0,70.0,60.5
12.908755,100.0,70.0,61.0
12.937208,100.0,70.5,61.0
12.967472,100.0,70.0,61.5
12.998603,100.0,70.5,61.5
13.027137,100.0,70.5,62.0
13.054358,100.0,70.5,62.0
13.081402,100.0,70.5,62.5
13.109849,100.0,70.5,62.5
13.13755,100.0,70.5,63.0
13.167673,100.0,70.5,63.0
13.195057,100.0,70.5,63.0
13.220674,100.0,70.0,63.0
13.247274,100.0,70.5,63.5
13.274746,100.0,70.5,63.5
13.30194,100.0,70.5,63.5
13.328792,100.0,70.5,63.5
13.354598,100.0,70.5,63.5
13.381752,100.0,70.0,64.0
13.408597,100.0,70.0,64.0
13.437185,100.0,70.0,64.5
13.465993,100.0,70.0,64.5
13.494036,100.0,70.0,64.5
13.52148,100.0,70.0,64.5
13.54917,100.0,70.0,64.5
13.577449,100.0,69.5,64.5
13.604474,100.0,69.5,65.0
13.632045,100.0,69.5,65.0
13.657518,100.0,69.5,65.5
13.684935,100.0,69.5,65.5
13.712914,100.0,69.5,65.5
13.74059,100.0,69.5,66.0
13.768502,100.0,69.5,66.0
13.793403,100.0,70.0,66.0
13.822716,100.0,70.0,66.0
13.849009,100.0,70.0,65.5
13.878093,100.0,69.5,66.0
13.905446,100.0,69.5,66.0
13.933244,100.0,70.0,66.0
13.959692,100.0,70.0,66.5
13.988546,100.0,70.0,66.5
14.016375,100.0,70.0,67.0
14.044502,100.0,70.0,67.0
14.071293,100.0,70.0,67.0
14.103801,100.0,70.0,67.5
14.138332,100.0,69.5,67.5
14.167864,100.0,70.0,67.5
14.195156,100.0,70.0,67.5
14.220748,100.0,69.5,68.0
14.250176,100.0,69.5,68.0
14.277185,100.0,69.5,68.0
14.302526,100.0,69.5,68.5
14.331563,100.0,69.0,68.5
14.359206,100.0,69.0,69.0
14.38682,100.0,68.5,69.0
14.413531,100.0,68.5,69.5
14.442822,100.0,68.5,69.5
14.471673,100.0,68.5,69.5
14.497795,100.0,68.0,69.5
14.524401,100.0,68.0,69.5
14.550991,100.0,67.5,69.5
14.579307,100.0,67.0,69.5
14.605728,100.0,67.0,69.5
14.635177,100.0,67.0,69.5
14.66461,100.0,67.0,69.0
14.691689,100.0,67.0,69.0
14.717701,100.0,67.0,69.0
14.746647,100.0,67.5,69.0
14.773957,100.0,67.5,68.5
14.801716,100.0,68.0,68.5
14.831002,100.0,68.0,68.5
14.861069,100.0,68.0,68.0
14.885968,100.0,68.0,68.0
14.913909,100.0,68.5,68.0
14.940743,100.0,68.5,67.5
14.969601,100.0,69.0,67.0
14.995229,100.0,69.0,67.0
15.022621,100.0,69.5,67.0
15.049142,100.0,69.5,66.5
15.076305,100.0,69.5,66.5
15.104828,100.0,69.5,66.5
15.13236,100.0,69.5,66.0
15.160327,100.0,69.5,66.0
15.185907,100.0,69.5,65.5
15.211907,100.0,69.5,65.0
15.240704,100.0,69.5,65.0
15.267628,100.0,69.5,64.5
15.297116,100.0,69.5,64.5
15.323711,100.0,69.0,64.0
15.352929,100.0,69.0,64.0
15.382767,100.0,68.5,64.0
15.410634,99.0,68.5,63.5
15.436705,99.0,68.0,63.0
15.466015,99.0,67.5,63.0
15.493465,99.0,67.0,62.5
15.51876,99.0,67.0,62.0
15.546172,99.0,66.5,61.5
15.571971,99.0,66.0,61.0
15.600082,98.0,65.5,60.5
15.626201,98.0,65.0,60.0
15.65286,98.0,64.5,59.5
15.681348,98.0,63.5,58.5
15.70823,97.0,63.0,57.49999999999999
15.736391,97.0,62.5,57.00000000000001
15.764614,96.0,61.5,56.49999999999999
15.791767,96.0,61.0,55.50000000000001
15.819886,96.0,60.0,55.00000000000001
15.848104,96.0,59.0,55.00000000000001
15.876129,96.0,57.99999999999999,54.0
15.905,96.0,57.00000000000001,54.0
15.93046,96.0,55.50000000000001,54.0
15.958624,96.0,54.0,54.0
15.988286,97.0,51.0,54.50000000000001
16.013341,97.0,46.5,54.0
16.041903,97.0,45.0,54.0
16.070408,97.0,43.5,54.0
16.095214,97.0,42.0,53.5
16.123,97.0,41.5,53.0
16.147988,97.0,41.0,52.5
16.173696,97.0,40.5,52.0
16.203273,97.0,39.5,51.0
16.232851,97.0,39.0,50.5
16.261634,98.0,38.0,48.0
16.289526,98.0,37.5,47.5
16.317247,98.0,37.0,46.5
16.345789,98.0,36.5,45.5
16.373812,98.0,36.0,45.5
16.401057,98.0,36.0,44.5
16.42978,98.0,35.5,44.5
16.457829,98.0,35.5,44.0
16.486476,97.0,35.0,43.0
16.514065,98.0,35.0,43.0
16.54211,98.0,34.5,42.5
16.570848,97.0,34.5,42.0
16.598865,98.0,34.5,42.0
16.625355,98.0,34.0,42.0
16.654598,98.0,34.0,42.5
16.681249,98.0,34.0,42.0
16.709995,98.0,33.5,42.0
16.736997,98.0,33.5,42.0
16.765534,98.0,33.5,41.5
16.792789,98.0,33.5,41.5
16.820957,97.0,33.5,41.0
16.845763,97.0,34.0,41.0
16.873295,97.0,34.0,41.0
16.899128,97.0,34.5,40.5
16.925343,97.0,34.5,40.5
16.952726,97.0,35.0,40.5
16.980799,97.0,35.0,40.5
17.010195,98.0,35.5,40.5
17.039388,97.0,35.5,40.5
17.069053,97.0,36.0,40.0
17.095732,97.0,36.0,39.5
17.122728,97.0,36.0,39.5
17.147278,97.0,36.0,39.0
17.176676,96.0,35.5,39.0
17.20341,96.0,35.5,38.5
17.231369,96.0,35.0,39.0
17.258062,96.0,35.0,38.5
17.285865,96.0,35.0,38.5
17.312516,96.0,35.0,38.5
17.342364,96.0,35.0,38.5
17.371949,96.0,35.0,38.0
17.401254,96.0,34.5,38.5
17.426882,96.0,34.5,38.5
17.456881,96.0,34.5,38.5
17.485866,96.0,34.5,39.0
17.514355,96.0,34.5,39.0
17.542351,96.0,34.5,39.0
17.569544,97.0,34.5,39.0
17.597188,96.0,34.5,39.0
17.626229,96.0,35.0,38.5
17.654665,96.0,35.5,39.0
17.682391,97.0,35.5,39.0
17.710267,97.0,36.0,39.0
17.736641,97.0,36.0,39.0
17.764938,97.0,36.0,39.0
17.79274,97.0,36.5,39.0
17.821482,96.0,37.0,39.0
17.847411,96.0,37.0,38.5
17.872149,96.0,37.5,38.5
17.899448,96.0,38.0,38.5
17.927528,96.0,38.5,38.5
17.955485,96.0,39.0,38.5
17.981371,96.0,39.0,39.0
18.010184,96.0,39.0,38.5
18.040486,96.0,39.5,38.5
18.069978,96.0,39.0,39.0
18.095332,96.0,39.0,38.5
18.122457,96.0,39.0,38.5
18.151698,95.0,39.0,38.5
18.178586,95.0,38.5,38.0
18.206832,95.0,38.5,38.0
18.234447,94.0,38.0,37.5
18.260449,94.0,37.5,37.0
18.28984,93.0,37.5,36.5
18.315642,93.0,37.5,36.0
18.343806,92.0,37.0,35.5
18.36983,92.0,37.5,35.5
18.397866,92.0,37.5,35.5
18.425832,91.0,37.5,35.5
18.453918,91.0,37.0,35.5
18.483378,91.0,37.0,35.5
18.509648,91.0,37.0,35.5
18.539318,91.0,37.0,35.5
18.567403,91.0,36.5,35.5
18.593996,91.0,36.5,35.5
18.622151,90.0,36.0,35.0
18.65067,90.0,36.0,35.5
18.680168,90.0,36.0,35.5
18.707406,90.0,35.5,35.5
18.734743,90.0,35.5,35.5
18.762174,90.0,35.5,35.5
18.792409,90.0,36.0,36.0
18.820463,90.0,36.0,36.5
18.84599,90.0,35.5,36.5
18.873996,90.0,36.0,36.5
18.901562,90.0,36.0,36.5
18.92906,90.0,36.0,36.5
18.958189,90.0,36.5,37.0
18.98718,90.0,37.0,37.0
19.015283,91.0,37.0,37.5
19.043326,91.0,37.5,37.5
19.07097,91.0,37.5,37.5
19.096463,91.0,37.5,37.5
19.126758,91.0,37.5,37.5
19.155344,91.0,37.0,37.5
19.180711,91.0,37.0,37.5
19.2103,91.0,37.0,38.0
19.237282,92.0,37.0,38.0
19.263989,92.0,37.0,38.5
19.291195,92.0,37.0,38.5
19.318487,92.0,37.0,38.5
19.347008,92.0,37.0,38.5
19.37428,93.0,37.5,38.5
19.401868,93.0,38.0,39.0
19.429285,93.0,38.0,39.0
19.459739,93.0,38.0,39.0
19.486371,94.0,37.5,39.5
19.514165,94.0,37.5,39.5
19.540795,94.0,37.5,40.0
19.569589,95.0,37.0,40.5
19.597357,95.0,37.0,41.0
19.623962,95.0,36.5,41.5
19.652323,95.0,36.0,42.5
19.672802,95.0,35.5,44.0
19.702299,96.0,31.5,64.0
19.722579,96.0,31.5,64.0
19.743993,96.0,31.0,64.0
19.76344,96.0,31.0,64.5
19.786351,96.0,30.5,65.0
19.805735,95.0,30.0,65.5
19.826547,95.0,30.0,65.5
19.84653,95.0,30.0,66.0
19.867539,95.0,30.0,66.0
19.887261,95.0,30.0,66.5
19.909797,94.0,30.0,66.5
19.938132,94.0,30.0,66.5
19.966005,94.0,30.0,66.5
19.992452,94.0,30.5,66.0
20.020946,94.0,30.5,66.0
20.051177,94.0,30.5,66.0
20.077954,94.0,31.0,65.5
20.105229,95.0,31.5,65.0
20.130735,95.0,31.5,65.0
20.162116,95.0,32.0,64.5
20.188366,95.0,32.5,64.0
20.215331,95.0,32.99999999999999,63.5
20.244724,95.0,32.99999999999999,63.0
20.273464,95.0,33.5,62.5
20.299908,95.0,34.0,62.0
20.327152,95.0,34.5,61.0
20.353132,95.0,35.0,60.5
20.381587,95.0,35.5,60.5
20.409829,95.0,36.0,60.0
20.438895,94.0,36.5,60.0
20.464974,94.0,37.0,59.5
20.491781,95.0,37.0,59.0
20.519955,95.0,37.5,59.0
20.549631,95.0,38.0,59.0
20.578626,95.0,38.5,59.0
20.606186,95.0,39.0,59.0
20.634226,95.0,39.5,58.5
20.663035,96.0,40.0,59.0
20.692917,96.0,40.5,59.0
20.720244,96.0,41.0,59.0
20.748558,96.0,41.0,59.0
20.778276,97.0,41.5,59.0
20.806171,97.0,42.0,58.5
20.832845,97.0,43.0,58.5
20.861081,97.0,43.0,57.99999999999999
20.887279,97.0,43.0,57.49999999999999
20.917263,97.0,43.0,56.49999999999999
20.944646,97.0,43.0,56.00000000000001
20.972272,98.0,43.0,55.00000000000001
20.998896,98.0,42.5,54.0
21.026953,98.0,42.5,53.0
21.053618,98.0,42.0,49.0
21.080304,98.0,41.5,46.5
21.109573,98.0,40.5,45.0
21.137107,98.0,40.0,44.0
21.164695,98.0,39.5,43.0
21.192304,98.0,39.0,42.0
21.219484,98.0,38.5,41.5
21.246229,98.0,38.0,40.5
21.273841,98.0,37.5,40.5
21.300269,98.0,36.5,39.5
21.326308,98.0,36.0,39.0
21.356096,98.0,35.5,38.5
21.386639,97.0,35.0,38.0
21.413502,97.0,34.5,37.0
21.44145,96.0,34.0,36.5
21.468402,96.0,34.0,36.5
21.495827,96.0,34.0,36.0
21.524475,95.0,33.5,35.5
21.551846,95.0,32.99999999999999,35.5
21.58107,94.0,32.99999999999999,35.0
21.610327,94.0,32.99999999999999,35.0
21.639716,93.0,32.5,34.5
21.665651,93.0,32.5,34.5
21.694273,92.0,32.5,34.5
21.722652,92.0,32.0,34.5
21.751641,91.0,32.0,34.5
21.778924,91.0,32.0,34.5
21.806564,90.0,31.5,34.5
21.833204,90.0,31.5,34.5
21.861565,89.0,31.5,34.5
21.889764,88.0,31.5,34.0
21.916677,88.0,32.0,34.0
21.945003,87.0,32.0,33.5
21.971934,87.0,31.5,33.5
21.99999,87.0,32.0,32.99999999999999
22.02784,86.0,32.0,32.99999999999999
22.056396,86.0,32.0,32.5
22.084249,86.0,32.0,32.0
22.113476,85.0,31.5,32.0
22.140546,85.0,32.0,31.5
22.167801,85.0,31.5,31.5
22.198014,84.0,32.0,31.0
22.226264,84.0,32.0,30.5
22.252462,83.0,31.5,30.5
22.282445,83.0,31.5,30.0
22.312499,82.0,31.5,30.0
22.342095,81.0,32.0,29.500000000000004
22.370448,81.0,31.5,29.500000000000004
22.398792,80.0,31.5,29.500000000000004
22.425418,80.0,31.5,29.500000000000004
