Media Time (seconds),Attention (%),Valence (%),Arousal (%)
5.883455,15.0,35.5,21.500000000000004
5.908572,15.0,35.5,21.999999999999996
5.93609,14.000000000000002,35.5,21.999999999999996
5.961857,13.0,35.0,31.0
5.987447,13.0,35.0,31.0
6.014699,13.0,35.0,31.0
6.043187,12.0,35.0,31.0
6.069316,12.0,35.0,31.0
6.097639,12.0,35.0,31.0
6.125928,11.0,35.0,31.5
6.154173,11.0,34.5,31.5
6.182036,10.0,34.5,31.5
6.213679,10.0,34.5,32.0
6.240048,10.0,34.5,32.0
6.268004,10.0,34.5,32.0
6.293802,10.0,34.5,32.5
6.320197,10.0,34.5,32.5
6.346472,10.0,34.5,32.99999999999999
6.372411,10.0,34.5,32.99999999999999
6.401447,10.0,34.5,33.5
6.429043,10.0,34.5,33.5
6.456466,10.0,35.0,33.5
6.476281,10.0,35.0,34.0
6.496433,10.0,34.5,34.0
6.523802,10.0,34.5,34.5
6.549882,10.0,34.5,34.5
6.575644,10.0,34.5,35.0
6.595717,9.0,34.5,35.0
6.616802,9.0,34.5,35.0
6.636294,9.0,34.5,35.5
6.656777,9.0,34.5,35.5
6.678418,9.0,34.5,36.0
6.70028,9.0,34.5,36.0
6.720952,8.0,34.5,36.0
6.741072,8.0,34.5,36.0
6.763078,8.0,34.5,36.0
6.784676,7.000000000000001,34.5,36.0
6.804818,7.000000000000001,34.0,36.5
6.824211,7.000000000000001,34.0,36.5
6.845753,7.000000000000001,34.5,36.5
6.865888,6.0,34.5,36.5
6.885258,6.0,34.5,36.0
6.905645,6.0,34.5,36.0
6.935191,6.0,34.5,36.0
6.96086,6.0,34.5,36.0
6.987912,6.0,35.0,36.0
7.013892,6.0,34.5,36.0
7.039678,6.0,34.5,36.5
7.068489,6.0,34.5,36.0
7.095132,6.0,34.5,36.0
7.121462,6.0,35.0,36.0
7.147421,7.000000000000001,35.0,36.5
7.175139,7.000000000000001,35.0,36.5
7.203414,7.000000000000001,35.0,36.5
7.230705,8.0,35.0,36.5
7.257576,8.0,35.0,36.5
7.283021,9.0,35.0,36.0
7.309871,9.0,35.0,36.0
7.3353,10.0,35.0,35.5
7.361361,11.0,35.0,35.5
7.388999,11.0,35.0,35.0
7.414797,12.0,35.0,35.0
7.440429,13.0,35.0,35.0
7.46686,14.000000000000002,34.5,35.0
7.493401,14.000000000000002,34.5,35.0
7.519835,15.0,34.5,35.0
7.547388,16.0,34.5,35.0
7.5746,17.0,34.5,35.0
7.601883,18.0,34.5,35.5
7.629822,19.0,35.0,35.5
7.655289,20.0,35.0,35.5
7.682094,21.0,35.0,35.5
7.707384,22.0,35.0,35.5
7.734592,23.0,35.0,35.5
7.762023,24.0,35.0,36.0
7.789545,25.0,35.0,36.0
7.815982,26.0,35.0,36.0
7.841561,27.0,35.0,36.0
7.868295,28.000000000000004,35.0,36.5
7.893867,28.999999999999996,35.0,36.5
7.92154,30.0,35.0,36.5
7.94067,31.0,35.0,36.5
7.961417,31.0,35.0,36.5
7.982115,32.0,35.0,36.5
8.010283,33.0,35.0,36.5
8.036396,33.0,35.0,36.5
8.064209,34.0,35.0,36.0
8.090827,35.0,35.5,36.0
8.117988,36.0,35.5,35.5
8.143992,37.0,35.5,35.5
8.170335,38.0,35.5,35.5
8.198166,39.0,35.5,35.0
8.224715,39.0,35.5,35.0
8.251038,40.0,35.5,34.5
8.276691,41.0,35.5,34.0
8.303537,42.0,35.5,34.0
8.33096,42.0,36.5,35.0
8.356762,43.0,37.0,35.0
8.382647,43.0,37.0,35.0
8.408676,44.0,37.5,35.0
8.436013,45.0,37.5,35.0
8.462968,45.0,37.5,35.0
8.489301,45.0,37.5,35.0
8.515955,46.0,37.5,35.5
8.543603,46.0,37.5,35.5
8.569267,47.0,37.5,35.5
8.595686,47.0,37.5,35.5
8.623075,48.0,37.0,35.5
8.650288,48.0,37.0,35.5
8.675227,49.0,37.5,35.5
8.701323,49.0,37.5,35.5
8.728613,50.0,37.5,35.0
8.757021,51.0,37.0,35.0
8.782399,52.0,37.5,35.0
8.809947,52.0,37.5,35.0
8.836646,53.0,37.5,35.0
8.863773,54.0,37.5,35.5
8.891002,55.00000000000001,37.5,35.5
8.916915,56.00000000000001,37.5,35.5
8.943354,56.00000000000001,37.0,35.5
8.970125,56.99999999999999,37.0,35.5
8.997532,57.99999999999999,37.0,35.5
9.02906,57.99999999999999,36.5,35.5
9.057227,59.0,36.5,35.5
9.084151,60.0,36.5,36.0
9.109107,61.0,36.0,36.0
9.136977,62.0,36.0,36.0
9.163324,63.0,36.0,36.0
9.191272,64.0,36.0,36.0
9.220398,64.0,35.5,36.0
9.247,65.0,35.5,36.5
9.273535,65.0,35.5,36.5
9.300271,66.0,35.5,36.5
9.328355,66.0,35.5,36.5
9.354847,67.0,35.5,36.5
9.38148,68.0,35.5,36.5
9.401289,68.0,36.0,36.5
9.422957,68.0,36.0,36.5
9.450995,69.0,36.5,36.5
9.476898,69.0,37.0,36.5
9.502966,69.0,37.0,36.5
9.522121,69.0,37.5,37.0
9.542509,69.0,38.0,37.0
9.563449,69.0,38.0,37.0
9.582288,69.0,38.0,37.0
9.610353,69.0,38.5,37.0
9.63702,69.0,38.0,37.0
9.663712,69.0,38.0,37.0
9.68944,70.0,38.0,37.0
9.716143,70.0,37.5,37.0
9.742779,70.0,37.5,37.0
9.768395,70.0,37.0,37.0
9.795902,70.0,37.0,37.0
9.821823,71.0,36.5,37.0
9.847186,71.0,36.5,37.0
9.873144,71.0,36.0,37.0
9.899348,71.0,36.0,37.0
9.92678,72.0,36.0,37.0
9.953063,72.0,36.0,37.0
9.979687,72.0,36.0,36.5
10.00632,72.0,36.5,36.5
10.033748,73.0,36.0,36.5
10.060351,73.0,36.0,36.5
10.086121,73.0,36.0,35.5
10.112474,73.0,36.0,35.5
10.139075,74.0,36.0,35.5
10.165644,74.0,36.0,35.5
10.1927,75.0,36.0,35.5
10.217915,75.0,36.0,35.5
10.24507,75.0,36.0,35.0
10.271791,76.0,36.0,35.5
10.300419,76.0,35.5,35.5
10.327212,76.0,35.5,35.5
10.354645,77.0,35.5,35.5
10.381072,77.0,35.5,35.5
10.407966,78.0,35.5,35.5
10.434269,78.0,35.5,35.5
10.462079,78.0,35.0,35.5
10.49085,79.0,35.0,35.5
10.518114,79.0,35.0,35.5
10.544714,79.0,35.0,36.0
10.570673,79.0,34.5,36.0
10.598466,80.0,34.5,36.0
10.625775,80.0,34.5,36.5
10.652477,80.0,34.5,36.5
10.678634,81.0,34.5,36.5
10.705176,81.0,34.5,36.5
10.732157,81.0,34.5,36.5
10.759136,81.0,34.5,36.0
10.785233,81.0,34.5,36.0
10.811465,82.0,35.0,36.0
10.838125,82.0,35.0,36.5
10.866181,82.0,35.0,36.5
10.893239,83.0,35.5,36.5
10.918789,83.0,35.5,36.5
10.945436,83.0,35.5,36.5
10.972047,83.0,35.5,36.5
10.999458,83.0,35.5,36.5
11.025072,84.0,35.5,36.5
11.053647,84.0,35.0,36.5
11.078826,84.0,35.0,36.5
11.104745,84.0,35.0,36.5
11.130333,84.0,35.0,36.5
11.157119,85.0,35.0,36.0
11.18486,85.0,35.0,36.0
11.210824,85.0,35.5,36.0
11.236291,85.0,35.5,36.0
11.263968,85.0,35.5,36.0
11.291874,85.0,35.0,36.0
11.318108,85.0,35.0,36.5
11.345685,85.0,35.0,36.5
11.372333,84.0,35.0,36.5
11.392245,84.0,35.0,36.5
11.41182,84.0,35.0,36.5
11.432058,84.0,35.5,36.5
11.461865,83.0,35.5,37.0
11.490794,83.0,36.0,37.0
11.519314,83.0,36.0,37.5
11.546106,82.0,36.5,37.5
11.574251,82.0,36.5,37.5
11.603809,82.0,36.5,37.5
11.633078,82.0,36.5,37.5
11.662086,82.0,36.5,37.5
11.691656,81.0,36.0,37.5
11.721484,81.0,36.0,37.5
11.748585,81.0,36.0,37.5
11.776749,81.0,36.0,37.5
11.8055,81.0,35.5,37.0
11.833024,81.0,35.5,37.5
11.860387,81.0,35.5,37.5
11.888639,81.0,35.0,37.5
11.916935,82.0,35.0,37.5
11.948863,82.0,35.0,38.0
11.976257,82.0,34.5,38.0
12.003856,83.0,34.5,38.0
12.031947,83.0,34.5,38.0
12.059747,83.0,34.5,38.0
12.087777,83.0,34.5,38.0
12.114254,83.0,34.5,38.0
12.142022,83.0,34.5,37.5
12.16948,83.0,34.5,37.5
12.198001,83.0,34.5,37.5
12.225669,83.0,34.5,37.0
12.254605,83.0,35.0,37.0
12.282078,84.0,35.0,37.0
12.309875,84.0,35.0,37.0
12.336614,84.0,34.5,36.5
12.36361,84.0,35.0,36.5
12.390879,84.0,35.0,36.0
12.4172,84.0,35.0,36.0
12.443834,84.0,35.0,36.0
12.471905,84.0,34.5,36.0
12.500029,84.0,34.5,36.0
12.526886,84.0,34.5,36.0
12.554837,84.0,35.0,36.0
12.582259,83.0,35.0,36.0
12.609507,83.0,35.0,36.0
12.637765,83.0,35.0,36.0
12.665264,83.0,35.0,36.0
12.693552,83.0,35.0,36.0
12.722145,83.0,35.0,36.0
12.748806,84.0,35.0,36.0
12.776639,84.0,35.0,36.0
12.804932,84.0,35.0,36.5
12.831381,84.0,35.0,36.0
12.858961,84.0,35.0,36.0
12.887175,84.0,35.0,36.5
12.914666,84.0,35.0,36.5
12.942062,85.0,35.0,36.5
12.968694,85.0,35.0,36.5
12.996282,86.0,35.0,36.5
13.024112,86.0,35.0,36.0
13.054437,86.0,35.0,36.0
13.083278,86.0,35.0,36.5
13.110948,87.0,35.0,36.0
13.138854,87.0,35.0,36.0
13.165426,87.0,35.0,36.0
13.1946,87.0,35.0,36.0
13.222683,87.0,35.0,36.0
13.249633,87.0,35.0,36.0
13.27686,87.0,35.0,36.5
13.304843,87.0,35.0,36.5
13.332629,87.0,35.0,36.5
13.359178,88.0,35.0,36.0
13.387122,88.0,35.0,36.0
13.411866,89.0,35.0,35.5
13.437214,89.0,35.0,35.5
13.464396,89.0,35.0,35.5
13.491974,89.0,35.0,35.5
13.52013,90.0,35.0,35.5
13.545416,90.0,35.0,35.5
13.571945,90.0,35.0,35.5
13.59888,89.0,35.0,35.5
13.626665,89.0,35.0,35.5
13.654134,89.0,35.0,35.5
13.681025,89.0,35.0,36.0
13.708346,89.0,35.0,36.0
13.735639,88.0,35.0,36.0
13.763867,88.0,35.0,36.0
13.794471,87.0,35.0,36.0
13.821137,87.0,35.0,36.0
13.848609,86.0,35.5,36.0
13.87552,86.0,35.5,36.0
13.90298,86.0,35.5,36.0
13.930414,85.0,35.5,36.0
13.958835,85.0,35.5,36.0
13.986506,85.0,35.5,35.5
14.013072,85.0,35.5,35.5
14.04009,85.0,36.0,35.5
14.067943,85.0,36.0,35.0
14.094929,85.0,36.5,35.0
14.123799,85.0,36.5,35.0
14.150254,85.0,37.0,34.5
14.177789,85.0,37.0,34.5
14.206026,85.0,37.0,35.0
14.234751,85.0,37.0,35.0
14.261737,85.0,37.0,35.0
14.289832,85.0,37.0,35.0
14.317096,85.0,37.0,35.0
14.344525,85.0,37.0,35.0
14.370866,85.0,36.5,35.5
14.39801,85.0,36.5,35.0
14.425106,85.0,36.5,35.0
14.453079,85.0,36.5,35.0
14.480504,85.0,36.0,35.0
14.508093,85.0,36.0,35.0
14.535078,85.0,36.0,35.5
14.561986,85.0,36.0,35.5
14.591318,85.0,36.0,32.99999999999999
14.617862,85.0,35.5,32.99999999999999
14.644378,84.0,35.5,32.99999999999999
14.673302,84.0,35.5,32.99999999999999
14.70011,85.0,35.5,32.99999999999999
14.726417,84.0,36.0,32.99999999999999
14.754595,84.0,36.0,33.5
14.781097,84.0,36.0,33.5
14.807968,84.0,36.5,34.0
14.83458,84.0,36.5,34.0
14.862717,84.0,37.0,34.5
14.889699,84.0,37.0,34.5
14.915784,84.0,37.0,34.5
14.942099,84.0,37.0,35.0
14.974649,83.0,37.5,35.0
15.001153,83.0,37.5,35.0
15.028996,83.0,37.0,35.5
15.057229,83.0,36.5,36.0
15.083179,83.0,36.5,36.0
15.109241,83.0,36.5,36.0
15.129519,83.0,36.5,36.0
15.148638,83.0,36.5,36.0
15.168931,83.0,36.5,36.0
15.196594,83.0,36.5,36.0
15.223522,83.0,36.5,36.0
15.249606,83.0,36.5,36.0
15.27575,83.0,36.5,36.0
15.302554,83.0,36.0,36.0
15.329674,83.0,36.0,36.0
15.355575,83.0,36.0,36.0
15.38358,83.0,36.0,36.0
15.409535,83.0,36.5,36.0
15.4353,83.0,36.0,36.0
15.461754,83.0,36.0,36.0
15.489758,83.0,36.0,36.0
15.51555,82.0,36.0,36.0
15.541086,82.0,36.0,36.0
15.566577,82.0,36.0,36.0
15.593458,82.0,36.0,36.0
15.618932,82.0,36.0,36.0
15.645075,81.0,36.0,36.0
15.671882,82.0,36.5,36.0
15.697567,82.0,36.5,36.0
15.724318,82.0,36.5,36.0
15.753868,82.0,36.0,36.0
15.780307,82.0,36.0,36.0
15.806328,82.0,36.0,36.0
15.834043,82.0,36.0,36.0
15.859583,82.0,36.0,36.0
15.886771,82.0,36.0,36.0
15.912345,82.0,36.0,36.0
15.93788,82.0,36.5,36.0
15.96365,82.0,36.5,36.0
15.990795,82.0,36.0,36.0
16.017697,82.0,36.0,36.0
16.037381,82.0,36.0,36.0
16.060372,82.0,36.0,36.0
16.079254,82.0,36.0,36.0
16.099937,81.0,36.0,36.0
16.120002,81.0,35.5,36.0
16.140074,81.0,35.5,36.0
16.160797,81.0,35.5,36.0
16.189801,80.0,35.5,36.0
16.21553,80.0,35.5,36.0
16.240966,80.0,35.5,36.0
16.268683,79.0,35.5,36.0
16.296413,79.0,35.5,36.0
16.325202,79.0,35.5,36.0
16.352713,79.0,35.5,36.0
16.380191,79.0,35.5,36.0
16.407637,79.0,35.5,36.0
16.435223,79.0,35.5,36.0
16.462672,79.0,35.5,36.0
16.492602,80.0,35.5,36.0
16.520864,80.0,36.0,36.0
16.547767,80.0,37.5,36.5
16.574383,81.0,38.0,36.5
16.603267,81.0,38.5,36.5
16.630513,81.0,38.5,36.5
16.65048,81.0,38.5,36.5
16.670641,82.0,38.5,36.5
16.692045,82.0,38.5,37.0
16.711385,82.0,37.0,36.5
16.732024,82.0,37.0,36.5
16.753442,82.0,36.5,36.5
16.77609,82.0,36.5,36.5
16.795887,82.0,36.5,36.0
16.815796,81.0,36.5,36.0
16.837605,81.0,36.5,36.0
16.857184,81.0,36.5,36.0
16.876326,81.0,35.5,36.0
16.898188,81.0,35.5,36.0
16.92072,80.0,35.5,36.0
16.940512,80.0,35.5,36.0
16.962781,80.0,35.0,36.0
16.985483,79.0,35.0,36.0
17.004325,79.0,35.0,36.0
17.024787,78.0,35.0,36.0
17.055442,78.0,35.0,36.0
17.081211,78.0,35.0,36.0
17.109818,77.0,35.0,36.0
17.136666,77.0,35.0,35.5
17.163958,77.0,35.0,35.5
17.193221,77.0,35.0,35.5
17.221115,77.0,35.0,35.5
17.248613,77.0,35.0,35.5
17.275766,78.0,35.0,35.5
17.303321,78.0,35.0,35.0
17.3304,78.0,35.5,35.0
17.3582,78.0,35.5,35.0
17.387196,79.0,35.5,34.5
17.414615,79.0,36.0,34.0
17.443197,79.0,36.0,34.0
17.472631,79.0,36.0,34.0
17.499705,80.0,36.0,33.5
17.519191,80.0,36.0,33.5
17.538747,80.0,36.0,33.5
17.559427,80.0,35.5,33.5
17.590568,80.0,35.5,33.5
17.617953,80.0,35.5,33.5
17.645483,80.0,35.5,33.5
17.670948,80.0,35.5,34.0
17.699026,80.0,35.5,34.0
17.726225,81.0,35.5,34.0
17.758691,81.0,35.5,34.5
17.777627,81.0,35.5,34.5
17.797665,81.0,35.5,35.0
17.818557,81.0,35.5,35.0
17.837944,81.0,35.0,35.5
17.864624,81.0,35.0,35.5
17.890786,81.0,35.0,35.5
17.911236,81.0,35.0,35.5
17.931609,81.0,35.0,35.5
17.953521,80.0,35.5,35.5
17.981104,80.0,35.5,35.5
18.006306,80.0,35.5,35.5
18.031982,80.0,35.5,35.5
18.059714,81.0,35.5,35.5
18.087422,81.0,35.5,35.5
18.114497,81.0,35.5,35.5
18.140936,81.0,35.5,35.5
18.169136,81.0,35.0,35.5
18.18942,81.0,35.0,35.5
18.209927,81.0,35.0,35.5
18.23115,81.0,35.0,35.5
18.261224,81.0,35.0,35.5
18.289797,81.0,35.0,35.5
18.316347,81.0,35.5,35.5
18.342674,81.0,35.5,35.5
18.369515,81.0,35.5,36.0
18.398555,81.0,35.5,36.0
18.428318,82.0,35.5,36.5
18.457083,82.0,35.5,36.5
18.485603,82.0,35.5,36.5
18.504937,82.0,35.5,36.0
18.524836,81.0,35.5,36.0
18.544519,81.0,35.5,36.0
18.564601,81.0,35.5,36.0
18.594434,81.0,35.5,36.0
18.623689,81.0,35.5,36.0
18.651508,81.0,35.5,36.0
18.678774,82.0,35.5,36.0
18.707302,82.0,35.0,36.0
18.735019,82.0,35.0,36.0
18.762814,82.0,35.5,36.0
18.791492,82.0,35.5,35.5
18.81834,82.0,35.0,35.5
18.845448,82.0,35.0,35.5
18.871999,82.0,35.0,36.0
18.900407,82.0,34.5,36.0
18.92801,82.0,34.5,36.0
18.956463,83.0,34.5,36.0
18.983456,83.0,34.5,36.0
19.002719,83.0,34.5,36.0
19.022757,83.0,34.5,36.0
19.043344,83.0,34.5,35.5
19.063184,82.0,35.0,34.5
