Media Time (seconds),Attention (%),Valence (%),Arousal (%)
22.482516,88.0,32.0,36.5
22.509953,88.0,32.0,36.5
22.537328,88.0,32.0,37.0
22.564068,88.0,32.0,37.0
22.589929,89.0,32.0,37.5
22.617415,89.0,31.5,37.5
22.644745,89.0,31.5,37.5
22.672495,90.0,31.5,38.0
22.699701,90.0,31.5,37.5
22.725974,90.0,31.5,38.0
22.75236,90.0,31.5,38.0
22.780801,90.0,31.5,38.0
22.807431,90.0,31.5,38.0
22.83353,91.0,31.5,38.0
22.861184,91.0,31.5,38.5
22.888803,91.0,31.5,38.5
22.919411,91.0,31.5,38.0
22.947435,91.0,31.5,38.5
22.976248,92.0,32.0,38.5
23.007077,92.0,32.0,39.0
23.03496,92.0,32.0,39.0
23.063335,93.0,32.0,39.5
23.091161,93.0,32.0,39.5
23.119735,93.0,32.5,39.5
23.150235,94.0,32.5,39.5
23.177081,94.0,32.0,39.5
23.203504,94.0,32.5,39.5
23.232123,94.0,32.5,39.0
23.259673,94.0,32.5,39.0
23.286795,94.0,32.99999999999999,38.5
23.314043,94.0,32.99999999999999,38.5
23.341372,94.0,32.99999999999999,38.5
23.368766,94.0,32.99999999999999,38.5
23.396084,94.0,32.99999999999999,38.5
23.42379,94.0,32.99999999999999,38.0
23.454663,93.0,32.99999999999999,38.0
23.481727,93.0,32.99999999999999,37.5
23.508546,93.0,32.99999999999999,37.0
23.539039,92.0,32.99999999999999,37.0
23.565948,92.0,32.99999999999999,36.5
23.594724,91.0,32.5,36.5
23.620889,91.0,32.5,36.0
23.647072,90.0,32.5,36.0
23.675255,90.0,32.5,35.5
23.702094,89.0,32.0,35.5
23.729722,89.0,32.0,35.5
23.760046,89.0,32.0,35.5
23.788241,89.0,31.5,35.5
23.81635,88.0,31.0,35.5
23.845791,88.0,31.0,36.0
23.873891,88.0,30.5,36.0
23.906871,89.0,30.0,36.5
23.933974,88.0,30.0,36.5
23.963013,88.0,30.0,36.5
23.991299,88.0,30.0,36.5
24.019509,88.0,30.0,36.5
24.045429,88.0,30.0,36.5
24.0723,87.0,30.5,36.0
24.098619,87.0,30.5,36.0
24.126308,87.0,30.5,36.0
24.154729,87.0,30.5,36.0
24.180786,87.0,30.5,36.0
24.210255,87.0,30.5,36.0
24.236952,86.0,30.5,36.0
24.265537,86.0,30.5,36.5
24.296278,86.0,30.5,36.5
24.322454,86.0,30.5,36.5
24.348874,86.0,30.5,36.5
24.376541,86.0,30.5,36.0
24.404779,86.0,31.0,36.5
24.434382,86.0,31.0,36.5
24.463547,87.0,31.0,36.5
24.489838,87.0,31.5,36.5
24.517212,87.0,31.5,37.0
24.544217,87.0,31.5,37.0
24.574428,87.0,31.5,37.5
24.601081,87.0,31.5,37.0
24.628659,87.0,31.5,37.0
24.656055,87.0,31.5,37.0
24.68316,87.0,32.0,37.0
24.709209,87.0,32.0,37.0
24.736084,87.0,32.5,36.5
24.763748,87.0,32.99999999999999,36.5
24.796855,87.0,32.99999999999999,36.5
24.824698,86.0,33.5,36.0
24.851647,86.0,34.0,35.5
24.88104,85.0,34.5,35.0
24.908692,85.0,34.5,35.0
24.935733,84.0,35.0,34.5
24.963146,84.0,35.0,34.5
24.992448,83.0,35.0,34.0
25.020646,83.0,35.0,34.0
25.048636,83.0,35.0,34.0
25.07749,82.0,34.5,33.5
25.10316,82.0,34.5,33.5
25.129469,82.0,34.5,33.5
25.155377,81.0,34.5,32.99999999999999
25.182346,81.0,34.0,32.99999999999999
25.208854,81.0,34.0,32.99999999999999
25.235842,80.0,34.0,32.99999999999999
25.263743,80.0,34.0,32.99999999999999
25.2906,80.0,33.5,32.99999999999999
25.31822,79.0,33.5,32.5
25.345243,79.0,33.5,32.5
25.371762,78.0,33.5,32.99999999999999
25.398554,78.0,32.99999999999999,32.99999999999999
25.424731,78.0,32.99999999999999,32.99999999999999
25.452976,77.0,32.5,32.99999999999999
25.479815,77.0,32.5,32.99999999999999
25.506739,77.0,32.5,33.5
25.533763,77.0,32.0,33.5
25.560359,77.0,32.0,33.5
25.587817,77.0,32.0,34.0
25.614475,77.0,32.0,34.0
25.640516,77.0,32.0,34.0
25.677387,77.0,32.0,34.0
25.705362,77.0,32.0,34.5
25.733099,76.0,32.0,34.5
25.760318,76.0,32.0,34.0
25.787234,76.0,32.0,34.5
25.815041,76.0,32.0,34.5
25.8411,76.0,32.0,34.5
25.869541,76.0,32.0,35.0
25.896365,77.0,31.5,35.0
25.924605,77.0,31.5,35.5
25.953146,77.0,31.0,36.0
25.979315,78.0,31.0,36.5
26.007466,78.0,30.5,36.5
26.034837,79.0,30.5,37.0
26.06182,79.0,30.5,37.0
26.089206,79.0,30.5,37.0
26.118352,79.0,31.0,37.0
26.144499,80.0,31.0,37.0
26.172609,80.0,31.0,37.0
26.198863,80.0,31.5,37.0
26.226237,80.0,31.5,36.5
26.253486,80.0,31.5,36.5
26.28099,79.0,31.5,36.0
26.308122,79.0,31.5,36.0
26.334927,79.0,31.5,35.5
26.362514,79.0,32.0,35.0
26.389229,78.0,32.0,35.0
26.417211,78.0,32.0,34.5
26.444069,78.0,32.5,34.5
26.470089,77.0,32.5,34.0
26.500239,77.0,32.99999999999999,34.0
26.526948,77.0,32.99999999999999,33.5
26.563418,76.0,33.5,33.5
26.592028,76.0,34.0,33.5
26.620349,76.0,34.0,33.5
26.648523,76.0,34.0,33.5
26.67589,76.0,34.0,33.5
26.702634,76.0,34.0,33.5
26.729986,76.0,34.0,34.0
26.759281,76.0,34.0,34.0
26.786808,76.0,34.0,34.5
26.81426,76.0,34.0,34.5
26.839757,76.0,34.0,34.5
26.868163,77.0,34.5,34.5
26.897078,77.0,34.5,35.0
26.923387,77.0,35.0,35.0
26.950277,78.0,35.0,35.5
26.977315,78.0,35.5,36.0
27.00629,79.0,36.0,36.5
27.035708,79.0,36.5,36.5
27.063459,80.0,37.0,37.5
27.091774,80.0,37.5,38.0
27.118739,81.0,38.0,38.0
27.145891,81.0,38.5,38.5
27.171933,82.0,39.0,39.0
27.201476,83.0,40.0,39.0
27.22912,83.0,41.0,39.5
27.257817,84.0,41.5,40.0
27.284749,85.0,42.5,40.0
27.312626,86.0,44.0,40.0
27.342649,86.0,45.0,40.5
27.368573,87.0,47.0,40.5
27.396042,88.0,51.5,41.0
27.42549,88.0,54.0,41.0
27.457228,89.0,56.00000000000001,41.5
27.484622,90.0,57.00000000000001,41.5
27.515774,90.0,58.5,41.5
27.54496,91.0,59.5,41.0
27.574756,91.0,60.0,41.5
27.602745,92.0,61.0,41.5
27.630907,92.0,61.0,41.5
27.659668,92.0,61.5,41.5
27.687953,93.0,61.5,41.0
27.715956,93.0,61.5,41.0
27.742228,93.0,62.0,41.0
27.769116,94.0,62.5,40.5
27.795948,94.0,62.5,40.5
27.823087,94.0,62.5,40.5
27.850926,94.0,62.0,40.5
27.876951,95.0,62.0,40.5
27.90508,95.0,62.0,41.0
27.931489,95.0,61.5,41.5
27.95839,95.0,61.5,41.5
27.987244,96.0,61.0,42.0
28.014118,96.0,60.5,42.5
28.041364,96.0,60.5,42.5
28.06879,96.0,60.0,42.5
28.096487,96.0,59.5,42.0
28.123693,95.0,58.5,42.0
28.15089,95.0,57.99999999999999,41.5
28.178517,95.0,57.49999999999999,41.5
28.205632,95.0,56.49999999999999,41.0
28.231507,95.0,55.50000000000001,41.0
28.259067,95.0,54.50000000000001,40.5
28.286888,94.0,52.5,40.5
28.312829,94.0,48.5,40.0
28.344085,94.0,46.0,40.0
28.371887,94.0,45.5,39.5
28.399342,94.0,44.5,39.5
28.426556,94.0,44.5,39.0
28.454602,93.0,44.0,39.0
28.481455,93.0,44.0,38.5
28.509415,92.0,43.5,38.0
28.536189,92.0,43.0,37.5
28.564304,92.0,42.5,37.5
28.592586,92.0,42.0,37.0
28.619466,91.0,41.5,37.0
28.64754,91.0,41.0,36.5
28.673768,91.0,40.5,36.5
28.702346,90.0,40.0,36.0
28.729583,90.0,39.5,35.5
28.755878,89.0,39.5,35.5
28.783829,89.0,39.0,35.0
28.811249,88.0,38.5,34.5
28.837901,88.0,38.0,34.0
28.864895,87.0,38.0,34.0
28.895129,86.0,37.5,33.5
28.922016,86.0,37.0,32.99999999999999
28.948676,85.0,37.0,32.99999999999999
28.975997,85.0,37.0,32.5
29.006576,84.0,36.5,32.5
29.032964,83.0,36.0,32.0
29.059473,83.0,36.0,31.5
29.085767,82.0,35.5,31.5
29.113416,82.0,35.5,31.0
29.141328,81.0,35.5,30.5
29.167557,80.0,35.0,30.5
29.195137,79.0,35.0,30.0
29.227415,78.0,35.0,30.0
29.254446,77.0,35.5,29.500000000000004
29.281522,76.0,35.5,29.500000000000004
29.309619,76.0,35.0,29.000000000000004
29.335945,75.0,35.5,29.000000000000004
29.363586,74.0,35.5,29.000000000000004
29.389689,73.0,35.5,29.000000000000004
29.415319,72.0,36.0,29.000000000000004
29.442854,71.0,36.0,29.000000000000004
29.469892,70.0,35.5,29.000000000000004
29.498589,69.0,35.5,28.500000000000004
29.524371,68.0,35.5,28.500000000000004
29.550265,67.0,35.5,28.500000000000004
29.577284,66.0,35.5,28.500000000000004
29.60536,64.0,35.5,29.000000000000004
29.633359,63.0,35.5,29.000000000000004
29.660095,62.0,35.5,29.000000000000004
29.688868,61.0,35.5,29.000000000000004
29.715268,60.0,35.5,29.000000000000004
29.741167,59.0,35.5,29.000000000000004
29.768735,57.99999999999999,35.5,29.000000000000004
29.796392,56.00000000000001,36.0,29.000000000000004
29.824983,55.00000000000001,36.0,29.500000000000004
29.851815,54.0,36.0,29.500000000000004
29.87872,53.0,36.5,29.500000000000004
29.906718,52.0,36.0,29.500000000000004
29.932361,50.0,36.0,29.500000000000004
29.959074,49.0,36.0,29.500000000000004
29.986059,48.0,35.5,29.500000000000004
30.013265,47.0,35.5,29.500000000000004
30.039455,46.0,35.5,29.500000000000004
30.067252,44.0,35.0,30.0
30.101625,44.0,34.5,30.0
30.128745,43.0,34.0,30.0
30.156717,42.0,34.0,30.5
30.183765,41.0,34.0,30.5
30.2116,41.0,34.0,31.0
30.239386,40.0,33.5,31.5
30.266484,40.0,33.5,31.5
30.293131,40.0,34.0,32.0
30.319475,40.0,34.0,32.0
30.34668,40.0,34.0,32.5
30.376721,39.0,34.0,32.99999999999999
30.411977,40.0,34.5,33.5
30.437597,40.0,35.0,34.0
30.463755,40.0,35.0,34.5
30.492663,40.0,35.5,35.0
30.519164,41.0,36.0,35.5
30.546842,41.0,36.5,36.0
30.574334,41.0,37.0,36.5
30.602294,42.0,37.5,36.5
30.628353,42.0,38.0,37.5
30.656106,43.0,38.0,37.5
30.682168,43.0,38.5,37.5
30.70864,44.0,38.5,38.0
30.73675,45.0,39.0,38.0
30.763479,45.0,39.0,38.5
30.792498,46.0,39.0,39.0
30.819849,47.0,39.5,39.5
30.851366,48.0,39.5,40.0
30.88299,49.0,40.0,40.5
30.911364,50.0,40.5,41.5
30.938444,51.0,40.5,42.0
30.966334,52.0,40.5,43.0
30.99864,53.0,41.0,44.0
31.024236,54.0,41.0,44.5
31.051583,54.0,41.0,44.5
31.078146,55.00000000000001,41.0,45.0
31.104446,56.00000000000001,41.5,45.5
31.131279,56.99999999999999,41.0,46.5
31.157252,57.99999999999999,41.0,47.5
31.184093,59.0,41.0,48.0
31.213921,61.0,41.0,48.5
31.242788,62.0,41.0,51.5
31.269601,63.0,41.5,52.0
31.297355,64.0,41.5,52.0
31.325282,65.0,41.5,53.0
31.351287,66.0,41.5,53.5
31.378522,67.0,41.5,53.5
31.405025,69.0,41.0,53.5
31.433346,70.0,41.0,54.0
31.459627,71.0,40.5,54.50000000000001
31.489816,72.0,40.5,54.50000000000001
31.517706,73.0,40.5,54.0
31.54543,74.0,40.5,54.0
31.573197,76.0,40.5,53.0
31.600908,77.0,40.5,52.5
31.628712,78.0,40.0,50.5
31.656279,78.0,39.5,47.5
31.685213,79.0,39.5,47.5
31.714813,80.0,39.0,46.5
31.741927,81.0,39.0,45.5
31.768549,82.0,39.0,45.5
31.797567,83.0,39.0,44.5
31.824649,83.0,39.0,44.0
31.850947,84.0,39.5,44.0
31.884413,85.0,39.5,43.5
31.911635,85.0,39.5,43.0
31.939012,86.0,40.0,42.5
31.967023,86.0,40.0,42.5
31.994277,87.0,40.0,42.0
32.022217,87.0,40.0,42.0
32.048991,87.0,40.0,41.5
32.077578,88.0,40.0,41.5
32.103382,88.0,40.0,41.5
32.129858,89.0,40.0,41.5
32.156006,89.0,40.0,41.0
32.183665,89.0,40.0,40.5
32.210834,89.0,40.5,40.5
32.238078,90.0,40.5,40.0
32.265528,90.0,41.0,40.0
32.292568,90.0,41.5,39.5
32.330758,90.0,42.0,39.0
32.361232,90.0,42.5,39.0
32.388388,90.0,43.0,39.0
32.417012,90.0,43.0,39.0
32.445464,91.0,43.5,39.0
32.472071,91.0,44.0,39.0
32.49894,91.0,43.5,39.0
32.526354,92.0,43.5,39.5
32.554167,92.0,44.0,39.5
32.582098,92.0,43.5,40.0
32.609082,93.0,44.0,40.0
32.63719,93.0,44.5,40.0
32.66399,93.0,44.5,40.0
32.692376,94.0,45.0,40.0
32.718818,94.0,45.5,40.0
32.747384,94.0,46.0,40.0
32.7817,94.0,46.0,40.0
32.808797,95.0,46.5,40.0
32.840135,95.0,47.0,40.0
32.867679,95.0,47.0,40.5
32.895791,95.0,46.5,40.5
32.921708,96.0,46.0,41.0
32.947553,96.0,46.5,41.0
32.974666,96.0,46.0,41.5
33.004136,96.0,45.5,41.5
33.034186,96.0,44.5,42.0
33.061926,96.0,44.5,42.0
33.089393,97.0,44.5,42.0
33.115849,97.0,44.5,42.0
33.142928,97.0,44.5,42.0
33.172076,97.0,45.0,42.0
33.200257,97.0,45.5,42.0
33.226422,97.0,45.5,41.5
33.253499,97.0,45.5,41.5
33.280449,97.0,46.0,41.0
33.307417,97.0,46.5,41.0
33.334031,97.0,47.5,41.0
33.362144,97.0,48.5,41.0
33.391987,97.0,48.5,40.5
33.426801,97.0,48.5,40.5
33.456526,97.0,50.5,41.0
33.48299,97.0,52.0,40.5
33.509449,97.0,51.5,41.0
33.540961,98.0,51.0,41.0
33.570451,97.0,52.0,41.0
33.597316,97.0,53.0,40.5
33.6,97.0,53.5,40.5
