Media Time (seconds),Attention (%),Valence (%),Arousal (%)
0.0,100.0,29.500000000000004,70.0
0.0,100.0,29.500000000000004,60.5
0.0,100.0,29.500000000000004,61.5
0.0,100.0,29.000000000000004,62.5
0.0,100.0,29.500000000000004,62.5
0.0,100.0,29.000000000000004,63.5
0.0,100.0,29.000000000000004,64.0
0.0,100.0,29.000000000000004,64.0
0.0,100.0,28.500000000000004,64.0
0.0,100.0,28.500000000000004,64.0
0.0,100.0,28.500000000000004,64.0
0.0,100.0,28.500000000000004,63.5
0.0,100.0,28.500000000000004,63.0
0.0,100.0,28.500000000000004,63.0
0.0,100.0,29.000000000000004,62.5
0.0,100.0,29.000000000000004,62.5
0.0,100.0,29.500000000000004,61.5
0.0,100.0,29.500000000000004,61.5
0.0,100.0,29.500000000000004,61.0
0.0,100.0,29.500000000000004,61.0
0.0,100.0,29.500000000000004,61.5
0.0,100.0,29.500000000000004,61.0
0.0,100.0,29.500000000000004,61.5
0.0,100.0,29.000000000000004,62.0
0.0,100.0,29.000000000000004,62.0
0.0,100.0,29.000000000000004,62.5
0.0,100.0,28.500000000000004,63.0
0.0,100.0,28.500000000000004,63.0
0.0,100.0,28.500000000000004,63.5
0.0,100.0,28.500000000000004,64.0
0.0,100.0,28.500000000000004,64.0
0.0,100.0,28.500000000000004,64.5
0.0,100.0,28.500000000000004,64.5
0.0,100.0,28.500000000000004,64.5
0.0,100.0,28.500000000000004,64.5
0.0,100.0,28.500000000000004,64.5
0.0,100.0,28.500000000000004,64.0
0.0,100.0,28.500000000000004,64.0
0.0,100.0,29.000000000000004,63.5
0.0,100.0,29.000000000000004,63.0
0.0,100.0,29.000000000000004,63.0
0.0,100.0,29.000000000000004,63.0
0.0,100.0,29.000000000000004,62.5
0.0,100.0,29.000000000000004,62.5
0.0,100.0,29.000000000000004,62.5
0.0,100.0,28.500000000000004,62.5
0.0,100.0,28.500000000000004,63.0
0.0,100.0,28.000000000000004,63.0
0.0,100.0,28.000000000000004,63.0
0.0,100.0,28.000000000000004,63.0
0.0,100.0,28.000000000000004,63.0
0.0,100.0,28.500000000000004,62.5
0.0,100.0,28.000000000000004,63.0
0.0,100.0,28.000000000000004,63.0
0.0,100.0,28.000000000000004,63.0
0.019507,100.0,28.000000000000004,63.0
0.037734,100.0,27.500000000000004,63.5
0.077958,100.0,28.000000000000004,63.0
0.110442,100.0,28.000000000000004,63.0
0.159865,100.0,28.000000000000004,63.5
0.195799,100.0,27.500000000000004,64.0
0.229278,100.0,27.500000000000004,64.0
0.269524,100.0,27.500000000000004,64.5
0.302026,100.0,27.0,65.0
0.331385,100.0,27.0,65.5
0.366638,100.0,27.0,66.0
0.404143,100.0,27.0,66.0
0.446423,100.0,26.5,66.5
0.484207,100.0,26.5,67.0
0.519926,100.0,26.5,67.5
0.55353,100.0,26.5,68.0
0.585039,100.0,26.5,68.0
0.623114,100.0,26.5,68.0
0.655777,100.0,27.0,68.0
0.688444,100.0,27.0,68.0
0.722716,100.0,27.0,68.0
0.756886,100.0,27.0,68.0
0.788714,100.0,27.0,68.0
0.822443,100.0,27.0,68.0
0.852795,100.0,27.0,68.5
0.887959,100.0,27.0,68.5
0.916302,100.0,27.0,68.0
0.943191,100.0,27.500000000000004,68.0
0.973853,100.0,27.0,68.0
1.010646,100.0,27.0,67.5
1.042948,100.0,27.500000000000004,67.0
1.075367,100.0,27.500000000000004,66.5
1.115888,100.0,27.500000000000004,66.5
1.158144,100.0,27.500000000000004,66.0
1.189725,100.0,27.500000000000004,66.0
1.220127,100.0,27.500000000000004,66.0
1.253628,100.0,27.500000000000004,66.0
1.286669,100.0,27.500000000000004,66.0
1.32302,100.0,27.500000000000004,66.5
1.363908,100.0,27.500000000000004,66.5
1.394295,100.0,27.500000000000004,67.0
1.421968,100.0,27.500000000000004,67.0
1.45541,100.0,27.500000000000004,67.0
1.491679,100.0,27.500000000000004,67.0
1.523226,100.0,27.500000000000004,67.5
1.56032,100.0,27.500000000000004,67.5
1.59458,100.0,28.000000000000004,67.5
1.628713,100.0,28.000000000000004,68.0
1.658352,100.0,28.000000000000004,68.0
1.690085,100.0,28.000000000000004,68.0
1.722215,100.0,28.000000000000004,68.0
1.758652,100.0,28.000000000000004,68.5
1.793335,100.0,28.000000000000004,68.0
1.829174,100.0,28.000000000000004,68.0
1.857884,100.0,27.500000000000004,68.0
1.890077,100.0,27.500000000000004,68.0
1.921903,100.0,27.500000000000004,68.0
1.965511,100.0,27.500000000000004,68.0
2.004935,100.0,27.500000000000004,68.0
2.042487,100.0,27.500000000000004,68.0
2.078992,100.0,27.500000000000004,67.5
2.105808,100.0,27.500000000000004,67.5
2.138643,100.0,27.500000000000004,67.5
2.171711,100.0,27.500000000000004,68.0
2.20875,100.0,27.500000000000004,67.5
2.248222,100.0,27.500000000000004,68.0
2.282109,100.0,27.500000000000004,68.0
2.312717,100.0,27.500000000000004,68.5
2.341397,100.0,27.500000000000004,68.5
2.37299,100.0,27.500000000000004,68.5
2.405962,100.0,27.500000000000004,68.5
2.441114,100.0,27.500000000000004,68.5
2.482378,100.0,27.500000000000004,68.0
2.515092,100.0,27.500000000000004,68.0
2.541898,100.0,27.500000000000004,68.0
2.572438,100.0,27.500000000000004,67.5
2.603518,100.0,28.000000000000004,67.5
2.636623,100.0,28.000000000000004,67.0
2.671171,100.0,28.000000000000004,66.5
2.707859,100.0,28.000000000000004,66.5
2.745436,100.0,28.000000000000004,66.0
2.774558,100.0,28.000000000000004,65.5
2.805935,100.0,28.000000000000004,65.5
2.836068,100.0,28.000000000000004,65.0
2.873384,100.0,28.000000000000004,64.5
2.915612,100.0,28.000000000000004,64.5
2.948218,100.0,28.000000000000004,64.0
